,PageRank,HubScore,AuthorityScore,Betweenness,Colony,Day,Role
Ant621,0.011316116471282184,0.016114571478246378,0.016114571477003244,0.003978330669904608,1,09,U
Ant620,0.006809328442995476,0.0032680487710882154,0.00326804877169579,0.0031429368805584753,1,09,N
Ant356,0.01581470801552554,0.028467688196281163,0.02846768819412637,0.0026481873216986614,1,09,F
Ant353,0.01618401651625094,0.022997961839084927,0.022997961838868892,0.004193258589307601,1,09,F
Ant540,0.005950365079477248,0.002048294687541699,0.002048294688087493,0.0025368473914973923,1,09,C
Ant115,0.0051226553477172745,0.0023520063476688067,0.002352006348252102,0.0011848007934611151,1,09,C
Ant117,0.00864885519353175,0.005834305542920177,0.00583430554357279,0.005208832841462604,1,09,C
Ant113,0.014540661224896246,0.020947841070894677,0.02094784107043816,0.004304222384840952,1,09,C
Ant195,0.005482071851583936,0.005660210396995665,0.005660210395736785,5.4317400293903413e-05,1,09,F
Ant196,0.010819480241501126,0.014797061969807868,0.014797061968162403,0.0033879621273573673,1,09,F
Ant191,0.008173184337994995,0.002549301160874871,0.0025493011615691868,0.003680963722073148,1,09,N
Ant190,0.0071953562565932805,0.0031457624849127396,0.0031457624856678964,0.003087572093534093,1,09,N
Ant198,0.01144437329922519,0.015337032846266911,0.015337032844705728,0.0018028588302873138,1,09,F
Ant518,0.006864170103226817,0.007370062820102159,0.007370062820053507,0.0034405274809428802,1,09,F
Ant318,0.010943313025251504,0.014070992545168266,0.014070992542941488,0.0007011652066967465,1,09,F
Ant492,0.012441237815112305,0.018017071732088226,0.018017071730989383,0.004523347270230605,1,09,F
Ant324,0.00960882947642858,0.011584360663445953,0.011584360663562448,0.0026891006393162343,1,09,F
Ant552,0.007690631648880976,0.0019440795232090044,0.0019440795238951786,0.0027335057966997424,1,09,N
Ant252,0.018346836015588456,0.025875105952362313,0.025875105952074148,0.003960376010822251,1,09,F
Ant124,0.011600219068902438,0.01081084911938308,0.01081084912003403,0.005593508322453056,1,09,C
Ant257,0.010165995606037205,0.01273795619476645,0.012737956194812296,0.004516389689636795,1,09,F
Ant255,0.010421896664021055,0.014820778971168763,0.014820778970493087,0.0020011370675874665,1,09,F
Ant26,0.0078055540219033525,0.007851148685006417,0.00785114868521129,0.004138211094638996,1,09,F
Ant27,0.011444229762265792,0.010291894954636189,0.010291894955207933,0.00706068881540417,1,09,C
Ant23,0.008159577616716235,0.010030024031486631,0.010030024031006161,0.005382065351719415,1,09,F
Ant29,0.005093696584678179,0.0016494756938443436,0.0016494756942546818,0.0028937661782764655,1,09,N
Ant482,0.006413071876922006,0.00284642068311669,0.0028464206836956605,0.0032726387874786964,1,09,C
Ant137,0.005701233198207289,0.0013540056945939747,0.001354005695081152,0.002025405782437461,1,09,N
Ant400,0.007824314871415425,0.004884762530026986,0.004884762530665599,0.0038257638212062643,1,09,C
Ant131,0.010058062285061892,0.015064539442884658,0.015064539441684401,0.002173164064121116,1,09,F
Ant127,0.005445622220430913,0.0012504843436924873,0.0012504843441369278,0.0015854938402750317,1,09,N
Ant139,0.005644151503046626,0.0009105111791511988,0.0009105111796234987,0.0012191481264561012,1,09,N
Ant560,0.014192581283092061,0.020314450793666214,0.020314450793216702,0.0052669064517798046,1,09,F
Ant564,0.007953765044669485,0.004054105085334559,0.004054105086073681,0.004387020433753738,1,09,C
Ant243,0.0062926829227029435,0.0024304445637226123,0.0024304445642632597,0.0027218923927466577,1,09,C
Ant242,0.004672496693807036,0.0005921155504793348,0.000592115550826882,0.0010346361366559813,1,09,N
Ant50,0.007305857953426863,0.001093074867422745,0.0010930748680264056,0.0018416117381177073,1,09,N
Ant52,0.005232070787195395,0.0013900018056172692,0.0013900018060655406,0.0018518272127031727,1,09,N
Ant55,0.006937215775964693,0.0037774288685515156,0.0037774288691456276,0.003096955859653413,1,09,C
Ant142,0.019788767993047317,0.03020661153493613,0.03020661153341514,0.005726425121195108,1,09,F
Ant140,0.006883057126593193,0.0056611694990001335,0.0056611694995891484,0.0021015743448341033,1,09,C
Ant308,0.008846157811532326,0.009507695985718705,0.00950769598629174,0.002765760909004804,1,09,F
Ant9,0.005644503490510837,0.006379824455808242,0.006379824454605377,0.00012753216803097604,1,09,F
Ant148,0.010240202318731519,0.013201367436270863,0.013201367435238974,0.0021614754581613747,1,09,F
Ant149,0.01466790319457937,0.021787394067831773,0.021787394065740612,0.0021560061916637814,1,09,F
Ant387,0.0070735524104791545,0.0036240369203500967,0.00362403692102381,0.0035376129671974114,1,09,C
Ant380,0.004051113009872,0.0008527513417018585,0.0008527513419870755,0.0013885397949366517,1,09,N
Ant462,0.01120443881870503,0.016009880890979357,0.016009880889939435,0.0031209375180396687,1,09,F
Ant42,0.007899122715615783,0.003290380225670048,0.0032903802264800303,0.002922044205144736,1,09,C
Ant43,0.008846945128296342,0.012621778284840297,0.012621778283952684,0.002516407821468113,1,09,F
Ant44,0.010370230434532474,0.01175668796942027,0.011756687968991847,0.007674170604844918,1,09,F
Ant501,0.007097140295377586,0.0046513716149498415,0.004651371615586078,0.005946862647725277,1,09,C
Ant507,0.014413043237624368,0.020964551601995535,0.020964551601927603,0.0018176776155202229,1,09,F
Ant263,0.00900499887227973,0.011536529245173134,0.011536529245426799,0.0012250377434823688,1,09,F
Ant153,0.007309232136794759,0.004371380987786935,0.004371380988423439,0.004333292692784967,1,09,C
Ant260,0.01893227145284188,0.028570394850267078,0.028570394849312793,0.005762264807361113,1,09,F
Ant156,0.0073230570825557825,0.0018131243479244945,0.0018131243485616007,0.0023679622496436915,1,09,N
Ant159,0.0046988020471527975,0.0007567573739903755,0.0007567573743946744,0.0008758047205412344,1,09,N
Ant158,0.008406915304571109,0.00672064241568926,0.006720642416290906,0.004962706794273361,1,09,C
Ant311,0.012271067520525966,0.012835608553589478,0.012835608553646892,0.010016877654490467,1,09,C
Ant268,0.004956673725368569,0.002071265188606738,0.002071265188986832,0.003182207616853127,1,09,C
Ant390,0.004750715664264248,0.0005793723679388849,0.0005793723683058424,0.0006919056113020715,1,09,N
Ant332,0.003130467416688207,0.0030039822347602725,0.0030039822343822875,0.00020139025071558178,1,09,F
Ant395,0.006303026383344759,0.002790247753304163,0.0027902477538581053,0.003601356579384236,1,09,C
Ant394,0.005211820764828866,0.0012950293784182007,0.0012950293788556758,0.0016826320829707614,1,09,N
Ant4,0.009928658674742867,0.007088903509658414,0.007088903510379999,0.007038212423527767,1,09,C
Ant7,0.004464213595858593,0.002161943322020479,0.0021619433223935905,0.002194632315847165,1,09,C
Ant6,0.010488868084704625,0.016153364049061474,0.016153364046983153,0.0013149740345179898,1,09,F
Ant0,0.004666808279826089,0.0007347943303154908,0.0007347943306963793,0.0006565740808789339,1,09,N
Ant76,0.008845076936050347,0.011826238851671713,0.011826238851378849,0.0021664763650123694,1,09,F
Ant73,0.004508297522154602,0.004750248246269144,0.004750248245480431,0.0004279342480619543,1,09,F
Ant593,0.006654545416992241,0.0022731412368184258,0.002273141237383657,0.0029971962736460864,1,09,N
Ant19,0.006902561629969307,0.004311237264572641,0.004311237265106691,0.004452136938527027,1,09,F
Ant614,0.00915135085772566,0.002082367620060493,0.002082367620939507,0.0016744359967410273,1,09,U
Ant599,0.010075977783053114,0.008669259939160132,0.00866925993993615,0.004553719450391795,1,09,U
Ant14,0.008603758265519894,0.01194724891281094,0.011947248912948946,0.0011510813855653396,1,09,F
Ant13,0.007445076104408315,0.0031884592189723093,0.003188459219717863,0.0027211148197859134,1,09,C
Ant97,0.010762605757601264,0.009914547221721571,0.00991454722263316,0.00407571069674961,1,09,F
Ant475,0.010550762688944995,0.011817268184185138,0.01181726818454504,0.004543109616089488,1,09,F
Ant91,0.00983709490959567,0.013515259744018746,0.013515259742262307,0.001711820527895261,1,09,F
Ant169,0.005365277736144572,0.0007909393749904119,0.0007909393754132708,0.0008480158549403721,1,09,N
Ant298,0.0077867862673855984,0.004727926467218535,0.004727926467827674,0.006067022703190568,1,09,C
Ant294,0.006355410957996721,0.008170945036247374,0.008170945034827232,0.0002846118828620859,1,09,F
Ant98,0.009999874679793882,0.014173007046908619,0.01417300704634076,0.004348415428854569,1,09,F
Ant217,0.009816160982508749,0.01495713502785296,0.014957135027278747,0.0020113518129253726,1,09,F
Ant215,0.004493569824152373,0.001830910413073334,0.001830910413374946,0.002140626337276139,1,09,C
Ant458,0.008554243673567245,0.006626118411977174,0.006626118412807266,0.003035675483157709,1,09,C
Ant218,0.00581193950004389,0.0021448398874126524,0.0021448398879061136,0.0024166064395403876,1,09,N
Ant219,0.006712698929111589,0.0008727864702191788,0.0008727864707338452,0.0006068987866650151,1,09,Q
Ant527,0.011421163210916603,0.01748971151022206,0.01748971151002445,0.0019898621263653607,1,09,F
Ant60,0.00816287952802767,0.007695928657382075,0.00769592865757323,0.0061463907029359706,1,09,C
Ant63,0.005346554124516211,0.001045565383442256,0.0010455653839297047,0.0015941853013533922,1,09,N
Ant64,0.013070223846475083,0.015361104424619326,0.01536110442494366,0.007908029437685468,1,09,F
Ant178,0.006211796982066291,0.0019372199264518352,0.0019372199270304756,0.0017234257679224433,1,09,N
Ant289,0.008892280925594577,0.01158372382711018,0.011583723827047938,0.001966786265780815,1,09,F
Ant173,0.004662828937350741,0.0006078599096114754,0.0006078599099593625,0.001061248614462975,1,09,N
Ant176,0.007080881092877847,0.008837718300010202,0.008837718299028645,0.0014035678737279265,1,09,F
Ant207,0.013127143331261752,0.010600883762544233,0.010600883763568925,0.006140571136239064,1,09,C
Ant202,0.011383689972357131,0.00948149209082498,0.009481492091684314,0.0035791594134293556,1,09,F
Ant209,0.008786858963636655,0.008784406944741635,0.008784406945217038,0.004354309044236095,1,09,F
Ant38,0.013184427385895462,0.01801139713396859,0.018011397133320714,0.007975816604836825,1,09,F
