,PageRank,HubScore,AuthorityScore,Betweenness,Colony,Day,Role
Ant242,0.015252785676871232,0.01815646407018178,0.01815646406914011,0.0012094141628965845,4,14,N
Ant607,0.010704016935088328,0.010807976765502925,0.010807976765663115,0.0023978918842550967,4,14,F
Ant227,0.00855433817917396,0.007484032633704992,0.007484032634320759,0.011825595349440107,4,14,C
Ant299,0.016441380959356867,0.014491627879333994,0.0144916278788707,0.0026100357966572663,4,14,N
Ant740,0.011256306491980209,0.010347033264687975,0.010347033264527888,0.0024244854060191906,4,14,N
Ant954,0.019154305762413785,0.020208281873141627,0.02020828187287517,0.003734246703986514,4,14,U
Ant838,0.008610914423928783,0.007614605238531949,0.007614605238397773,0.0020339620457691635,4,14,N
Ant5,0.009955344906984768,0.008886395651735114,0.008886395652257534,0.002558915846155439,4,14,F
Ant263,0.015728151349710884,0.015367142324558674,0.01536714232404904,0.0033379599195465736,4,14,N
Ant262,0.011467247545961868,0.011491667072065405,0.011491667071623584,0.0025371163608773136,4,14,N
Ant153,0.009874241431080549,0.009731680370207003,0.00973168036989018,0.0016573553407454636,4,14,N
Ant332,0.024647810244377524,0.023702075871857336,0.023702075874689463,0.0023950298159333807,4,14,F
Ant289,0.009999364438884306,0.00787956184751586,0.007879561847412416,0.0016146852118658456,4,14,N
Ant334,0.016184277743329426,0.01783086745141589,0.017830867450613314,0.0026143312126622104,4,14,N
Ant264,0.016839253229243102,0.01799367743294038,0.017993677432125856,0.0032152541452444687,4,14,N
Ant158,0.01330709618488329,0.011688193384172317,0.01168819338437364,0.0033409548954945437,4,14,C
Ant311,0.018624048941984665,0.021268298343122882,0.021268298342348082,0.0029523667672400984,4,14,N
Ant646,0.011839725920131189,0.011505722495990947,0.01150572249543975,0.0015295683950010905,4,14,N
Ant176,0.011303026377446538,0.009911504449995263,0.009911504450378883,0.002853078932697821,4,14,F
Ant391,0.02306880996097462,0.0277446917445187,0.027744691743065444,0.0021134677681962613,4,14,N
Ant170,0.00844986564519153,0.007103999745069665,0.007103999745016803,0.0017355768712753105,4,14,N
Ant564,0.013168266578136295,0.013880106389474234,0.01388010638883669,0.0015094928406416718,4,14,N
Ant647,0.008683920104271188,0.008422618239059444,0.008422618240217852,0.0010657276502506591,4,14,U
Ant115,0.010913670606199221,0.009723503076256431,0.009723503076219392,0.0021302963588597183,4,14,N
Ant4,0.01101560361967224,0.00945882892452426,0.009458828924277312,0.0014514644119953946,4,14,N
Ant117,0.024761242185563054,0.02776788064740376,0.027767880646452848,0.0035688183642533984,4,14,N
Ant6,0.016059008790369478,0.01905430551427726,0.019054305513356223,0.0027291406112894536,4,14,N
Ant1,0.007360250841419511,0.005555078125231395,0.005555078125437289,0.013440684417633924,4,14,F
