,PageRank,HubScore,AuthorityScore,Betweenness,Colony,Day,Role
Ant621,0.014605225996447264,0.012697057171831175,0.012697057172176856,0.006528028037046645,2,17,C
Ant665,0.0061577101303949685,0.0038318857344341703,0.003831885735199511,0.0005770235472414123,2,17,U
Ant356,0.007071324094691813,0.004450129929719723,0.004450129930578366,0.0015433152672870557,2,17,N
Ant540,0.007260562580758584,0.01170423724102456,0.011704237239127346,0.0001167236533143275,2,17,F
Ant227,0.00939867259859007,0.007477280991672132,0.007477280992112776,0.005285641840224554,2,17,C
Ant114,0.006828559561907101,0.004338350176137343,0.004338350176961018,0.0014291034128795085,2,17,N
Ant112,0.006827427833360659,0.0042556061819327825,0.004255606182309951,0.001930831253338691,2,17,C
Ant195,0.01003088523889174,0.0077110093689374834,0.0077110093692310585,0.0035118973466909636,2,17,C
Ant217,0.012102729991653507,0.02598123616679854,0.025981236162351935,0.00034225418330956404,2,17,F
Ant492,0.009068010037208689,0.005978604341197563,0.005978604342249175,0.0015262727948969366,2,17,N
Ant324,0.005931059921418497,0.004191369593917319,0.004191369594144832,0.00202570830702629,2,17,N
Ant650,0.013543843519177975,0.009623671331567203,0.009623671333415025,0.0014409134087072653,2,17,U
Ant556,0.009411229550968292,0.00657573644137149,0.006575736442567928,0.0022603077367300186,2,17,N
Ant552,0.006669851779216543,0.004480207366043217,0.004480207366870706,0.0008848886624363436,2,17,N
Ant256,0.008793335770663652,0.019456409996737187,0.01945640999346938,0.00021730734561853281,2,17,F
Ant257,0.0074896186094724985,0.005247468501954033,0.005247468502788271,0.0026369366709968214,2,17,N
Ant126,0.011319628345757242,0.015817395736655006,0.015817395735206317,0.009870288284726364,2,17,C
Ant26,0.006251292098778937,0.0033649916248216314,0.003364991625348298,0.001568379766618383,2,17,N
Ant20,0.007927788490936932,0.013240716762067123,0.013240716760330399,0.005639811811271219,2,17,F
Ant137,0.005851003316520922,0.0035440373584673234,0.003544037359021494,0.002885194969428568,2,17,N
Ant400,0.010037779402615727,0.007342070579825987,0.007342070581351312,0.001451452686648829,2,17,N
Ant647,0.001476781260534487,0.00010430739604920103,0.0001043073960727571,3.088993914681988e-06,2,17,C
Ant560,0.008741612860283425,0.006184497425877795,0.006184497426799909,0.0024264142055578776,2,17,N
Ant564,0.011635354362871832,0.016012388566530082,0.016012388564959516,0.013331910467396502,2,17,F
Ant243,0.012786066457704455,0.02817951374681163,0.028179513742035773,0.0015255503884922374,2,17,F
Ant244,0.007444038410098344,0.005111675704266531,0.005111675704868365,0.0020920915161488835,2,17,N
Ant50,0.006898519598827952,0.003924523134229711,0.003924523135003152,0.0013832651855393715,2,17,N
Ant52,0.003953923697861196,0.002000313322388308,0.002000313322790752,0.000456911167486949,2,17,N
Ant55,0.008056848424854893,0.016522071418144994,0.01652207141540261,0.0006738831376330741,2,17,F
Ant140,0.010162581901798086,0.008900143849011416,0.008900143849224669,0.0034476161375688237,2,17,C
Ant147,0.00925585775974377,0.006637087587896802,0.00663708758880398,0.006221613728906204,2,17,N
Ant144,0.00948374945032941,0.006877230583081222,0.006877230584357047,0.0015621130843353809,2,17,N
Ant305,0.004092310555992818,0.0025655869275226116,0.002565586927588083,0.001371296371724328,2,17,C
Ant148,0.007040955092491984,0.004685744971130368,0.004685744971934588,0.001851764923481396,2,17,N
Ant673,0.00781496905104482,0.005498216774141012,0.005498216774863368,0.002325962115036595,2,17,U
Ant301,0.007025185307099694,0.004917097090135206,0.004917097091019083,0.0018694567270632196,2,17,N
Ant476,0.011972484828893468,0.00860691071751184,0.008606910719097588,0.004276539582759525,2,17,N
Ant575,0.008777748667813464,0.006075337756633775,0.006075337757144354,0.001706744604799707,2,17,C
Ant5,0.012039342408826833,0.008317876115414853,0.008317876117088185,0.0014346593901360559,2,17,N
