,PageRank,HubScore,AuthorityScore,Betweenness,Colony,Day,Role
Ant621,0.01130055214494833,0.013979280957974651,0.013979280957467278,0.003442805891672464,3,38,F
Ant540,0.010150969802648431,0.00683298292634317,0.006832982926757993,0.008898147778322244,3,38,N
Ant115,0.01512239862868569,0.013426528097008622,0.01342652809749988,0.005209216992083606,3,38,N
Ant117,0.007776282513130462,0.009136461671188647,0.009136461670869825,0.0014718929071347415,3,38,F
Ant111,0.005125773923273134,0.004994640110154157,0.004994640110095928,0.0012956733941640864,3,38,F
Ant112,0.009177501142057431,0.01074219768696645,0.010742197686812713,0.0030963783133216923,3,38,F
Ant194,0.01219309831762964,0.014846414513204757,0.014846414512624173,0.0020980640146401022,3,38,F
Ant196,0.019717812269749384,0.02302927146833273,0.023029271467544278,0.004822497321526257,3,38,F
Ant191,0.009566981473817935,0.009137083936315923,0.009137083936495694,0.002280977000327675,3,38,N
Ant190,0.0076546204936631035,0.007729391916428898,0.007729391916446483,0.0027859822677725834,3,38,C
Ant518,0.0016913309191456173,8.422499899530373e-05,8.422499900213552e-05,0.0,3,38,C
Ant324,0.009981119545370001,0.010282853532352101,0.010282853532372647,0.0050930599740273775,3,38,N
Ant329,0.008004220448514883,0.006313322419115318,0.006313322419347147,0.0033799082105923344,3,38,N
Ant650,0.008225082978635896,0.009935249755330909,0.009935249754911921,0.0013323280061750833,3,38,F
Ant556,0.007600994129026157,0.008262985080145727,0.008262985079998342,0.0020967569446779066,3,38,F
Ant252,0.011070127554950562,0.013079095374327263,0.013079095373943438,0.004947700465601792,3,38,F
Ant251,0.0065519491282686575,0.0071273008426448676,0.007127300842366549,0.0014694383413404119,3,38,F
Ant256,0.016963878831419015,0.020952303324888833,0.02095230332460399,0.006010326809964401,3,38,F
Ant126,0.016487894469486744,0.021200720255818272,0.021200720255185258,0.002878274943464299,3,38,F
Ant26,0.010136063858404506,0.012528436708520718,0.012528436708296712,0.002658063688335536,3,38,F
Ant27,0.012443290198035738,0.014283840999964548,0.014283840999509204,0.004180788196677763,3,38,F
Ant20,0.012569588384014577,0.014413817740425798,0.014413817740287512,0.003371237301831829,3,38,C
Ant23,0.008283348401691306,0.006202210915370704,0.006202210915551718,0.0018533881659516735,3,38,N
Ant227,0.012539071157677849,0.014314277063795245,0.014314277063907638,0.005637184490467751,3,38,C
Ant482,0.008570014852682727,0.009177157717185445,0.009177157716650074,3.8779705875037135e-05,3,38,F
Ant331,0.0074139138878446245,0.007795224560466095,0.007795224560483323,0.00232798751890899,3,38,F
Ant334,0.013027796522362781,0.009239055725231681,0.009239055725769267,0.0029554043878818417,3,38,N
Ant560,0.013546198631952425,0.015723329774212827,0.015723329773622507,0.003810669741325034,3,38,F
Ant564,0.004906045099001495,0.0024091737383493024,0.0024091737384828553,0.0013722340677407815,3,38,N
Ant243,0.010721120893086909,0.012109113259802967,0.012109113259545386,0.005622542932443694,3,38,F
Ant242,0.011455892420037146,0.007601862661932074,0.007601862662454919,0.0015203363028244157,3,38,N
Ant245,0.002251740309260814,0.001145809493287934,0.0011458094932657458,4.328779457344207e-06,3,38,C
Ant244,0.00647483410644161,0.004378079195929394,0.004378079196176183,0.0011276987819060695,3,38,N
Ant51,0.009411656650155401,0.008738887615446684,0.008738887615545038,0.004290400792422305,3,38,C
Ant53,0.014135227609570644,0.01171442364345708,0.01171442364402242,0.012303181092407455,3,38,N
Ant52,0.015932093319304164,0.01927053870399519,0.019270538704010857,0.0056373851707457465,3,38,F
Ant54,0.007612547043699437,0.008311358843444262,0.008311358843135726,0.0022037812268371304,3,38,F
Ant397,0.011917290836730016,0.012714946395042873,0.012714946395170996,0.0036433774333485135,3,38,C
Ant673,0.007594046643107347,0.00931881900944928,0.009318819009264297,0.001123129204343445,3,38,F
Ant301,0.010588460309694608,0.01190421343000766,0.011904213430151429,0.004467961862406099,3,38,C
Ant476,0.009968254994321128,0.01197766376857597,0.01197766376827805,0.002324447633149822,3,38,F
Ant475,0.00760808122798417,0.008456828314878343,0.008456828314717864,0.002763651049839201,3,38,F
Ant380,0.013136465083096373,0.014933957978662591,0.014933957977948728,0.0020658846490931794,3,38,F
Ant229,0.014006822581381684,0.017211419037390038,0.017211419037809927,0.004378002987223079,3,38,C
Ant576,0.010790251307737253,0.008418098671423334,0.008418098671908814,0.0022234485134222273,3,38,N
Ant43,0.007061952263298769,0.0045068210301090995,0.004506821030332929,0.0015215400335555765,3,38,N
Ant48,0.011655243517136484,0.014413974135132627,0.014413974134815061,0.0037099177593964373,3,38,F
Ant580,0.008617848652904795,0.005002730349397408,0.005002730349756733,0.001474101039442854,3,38,N
Ant398,0.01242782481663623,0.009407341042523937,0.009407341043005283,0.0033170971939194653,3,38,N
Ant663,0.017893343688852002,0.02096231280021389,0.02096231279983712,0.006556709895441028,3,38,U
Ant954,0.01038398870679507,0.00990407275364625,0.009904072753873647,0.0033489870660934323,3,38,U
Ant260,0.01647323144117534,0.020393601107976552,0.020393601107427106,0.00822122873855868,3,38,F
Ant264,0.012945173429070353,0.009234375402902232,0.009234375403464796,0.003373685266475773,3,38,N
Ant159,0.011723061900418979,0.012597934049391557,0.01259793404937445,0.0042210177410343655,3,38,C
Ant158,0.010513300115545228,0.007887057176723005,0.007887057177178719,0.00174611928859976,3,38,N
Ant220,0.010352980385301986,0.007564660585704274,0.007564660586124601,0.001888699744862717,3,38,N
Ant390,0.008863363533042916,0.009289987482304887,0.00928998748234316,0.004325869787520735,3,38,C
Ant9,0.007488418168270533,0.007596993648547743,0.007596993648256149,0.0026485333624408428,3,38,F
Ant4,0.008617150677701245,0.009184840046802941,0.009184840046271365,0.0006736850475545322,3,38,F
Ant6,0.005439205076495682,0.0056038085587294326,0.005603808558504338,0.0006608952922776279,3,38,F
Ant1,0.0161784324224999,0.019840142363510855,0.01984014236312791,0.006200106684715052,3,38,F
Ant0,0.007634259021448717,0.008632891569970793,0.008632891569592788,0.000962914662803684,3,38,F
Ant74,0.009925930803807648,0.006941309813973439,0.0069413098143650265,0.001617578791072099,3,38,N
Ant72,0.0070370531413217734,0.005045900941821456,0.005045900942006899,0.0022081203447578703,3,38,N
Ant71,0.006836632123356607,0.005233224519648497,0.005233224519777601,0.0034184784201775355,3,38,N
Ant70,0.01903121963287481,0.0225330225061898,0.022533022506044897,0.007643404965785598,3,38,F
Ant610,0.012919001555176004,0.009813872172623984,0.009813872173249156,0.0025721514150916494,3,38,N
Ant614,0.010381488803053705,0.007896461360274058,0.007896461360710842,0.0036747685064068246,3,38,N
Ant17,0.009295197708298408,0.006280587554361947,0.006280587554628377,0.0018267882442442873,3,38,N
Ant13,0.007886074782030444,0.005692688663826402,0.0056926886640847295,0.001880181212273049,3,38,N
Ant12,0.01644925177821109,0.019190940580491398,0.019190940580349404,0.007416213165478224,3,38,C
Ant97,0.020237380590694264,0.02120118999389219,0.02120118999454056,0.006602182112705339,3,38,N
Ant96,0.012131098141986684,0.012509832322680723,0.012509832322821098,0.0037841295672610426,3,38,C
Ant137,0.004747016281591468,0.0019075425568263807,0.0019075425569456148,0.0009620377994656254,3,38,N
Ant215,0.01277487060127591,0.015020823107950686,0.015020823107835712,0.007294155728240779,3,38,F
Ant124,0.010538115675927037,0.011756326879706744,0.011756326879089646,0.0013825103096767708,3,38,F
Ant219,0.012360029402368255,0.010041354504748358,0.010041354505215792,0.009624431694721785,3,38,N
Ant60,0.01598196608300494,0.01855019912042821,0.018550199120624944,0.006327044606198287,3,38,C
Ant62,0.008990799610218567,0.008141859536003833,0.008141859536163214,0.003976307891661254,3,38,N
Ant604,0.0041463543241538545,0.0015180391008253096,0.001518039100942583,0.0001147920494911119,3,38,Q
Ant607,0.008241774779034306,0.0061564373946550845,0.00615643739486105,0.003818507769928439,3,38,N
Ant178,0.007113465584011634,0.004534250512775281,0.004534250512998589,0.002217149854924891,3,38,N
Ant289,0.007045861930753912,0.004788176785622128,0.0047881767858784195,0.0012148459240637866,3,38,N
Ant81,0.016772114950120747,0.019622358717805127,0.019622358717235514,0.004200891039498766,3,38,F
Ant172,0.019612011953019724,0.021721437237127463,0.021721437237254303,0.009838811168992451,3,38,C
Ant175,0.006001626196163118,0.005679933497400765,0.005679933497368692,0.0026375602472529553,3,38,F
Ant206,0.011504514899341454,0.007761699259168212,0.007761699259568458,0.002537689361484034,3,38,N
Ant30,0.010017186062545026,0.008625225976393345,0.008625225976612274,0.0035756953580759004,3,38,N
Ant35,0.01254869111636669,0.008788701771718171,0.008788701772237409,0.0028984056156259636,3,38,N
Ant109,0.013536924823544086,0.016537847488867528,0.01653784748864932,0.005792933384256507,3,38,F
Ant342,0.015560794542098301,0.017476752502622844,0.01747675250181675,0.004172385589620477,3,38,F
Ant105,0.0133803867557268,0.0124315563254621,0.012431556325824636,0.006499832792268458,3,38,N
Ant347,0.005298964898740891,0.0027810376765210264,0.0027810376766860463,0.0006117447173513312,3,38,N
Ant186,0.006024717608889648,0.006411011680215082,0.006411011680013253,0.002613147106015036,3,38,F
