,PageRank,HubScore,AuthorityScore,Betweenness,Colony,Day,Role
Ant621,0.012466888372035391,0.013781215310334282,0.013781215310443948,0.005541035751172371,2,16,C
Ant665,0.007139677945133602,0.007057399110582114,0.007057399110803159,0.0015594836743720334,2,16,U
Ant356,0.007871591148492913,0.007868003376544882,0.007868003376762524,0.001222356456858267,2,16,N
Ant540,0.008175486728775912,0.007991548384285403,0.007991548383674153,8.231533217781565e-05,2,16,F
Ant227,0.013078086971329598,0.014077176845070682,0.01407717684533984,0.0028167337787653344,2,16,C
Ant114,0.005549128032440553,0.005044146630120576,0.005044146630269091,0.0011660157488786356,2,16,N
Ant112,0.009366333758820067,0.007900740058730508,0.007900740058852789,0.009951584777160963,2,16,C
Ant195,0.014138732036764107,0.014712916969976906,0.014712916970089062,0.005163770853243193,2,16,C
Ant217,0.010843393751534598,0.011531745603641364,0.011531745602744062,0.0010893348683265831,2,16,F
Ant492,0.006251084178444805,0.005661809708350475,0.005661809708531295,0.000830233010349141,2,16,N
Ant324,0.00568920683644068,0.0052664290538763795,0.005266429053949962,0.002262148033202693,2,16,N
Ant650,0.012122343938905409,0.011179751373919786,0.011179751374230542,0.0029768978955635205,2,16,U
Ant556,0.005949402036002531,0.005469974730792161,0.005469974730960145,0.0011323986965520185,2,16,N
Ant552,0.006034874940770788,0.005554341258000723,0.00555434125816756,0.0011194922155488474,2,16,N
Ant256,0.008921837020721649,0.010751672684613559,0.010751672683716526,2.927070846573658e-05,2,16,F
Ant257,0.007512785937140441,0.00773352972326911,0.007733529723493616,0.0022209273718996458,2,16,N
Ant126,0.00900700138524685,0.009330233383086741,0.009330233382671242,0.00737490741383787,2,16,C
Ant26,0.006871185069709234,0.006084888088913371,0.006084888089079568,0.001955315269154493,2,16,N
Ant20,0.007965333701965454,0.007704359949282048,0.007704359949044138,0.009800826017045027,2,16,F
Ant137,0.007392706777672975,0.006724309850438731,0.006724309850632265,0.0017179896077394016,2,16,N
Ant332,0.00971745332640683,0.01072190822499688,0.010721908225339485,0.0013518343141089714,2,16,N
Ant647,0.0013998314686532694,4.986570193540429e-05,4.986570193691132e-05,0.0,2,16,C
Ant560,0.011764612885019152,0.012887384725287124,0.012887384725677893,0.0021336282765976908,2,16,N
Ant564,0.008449329651055153,0.008925698870406524,0.008925698869981104,0.00813495206718185,2,16,F
Ant243,0.010360900166113372,0.011204574142391257,0.011204574141520393,0.0011040067723437773,2,16,F
