,PageRank,HubScore,AuthorityScore,Betweenness,Colony,Day,Role
Ant501,0.021260865132126442,0.018761362484630627,0.01876136248518864,0.007254741400054471,1,40,F
Ant482,0.012014388357488975,0.009183961381906237,0.009183961382467187,0.00353310907227246,1,40,N
Ant621,0.00980656525987443,0.00843063524186995,0.008430635242228562,0.0010000694683061481,1,40,U
Ant356,0.03376243100413328,0.053785052619969485,0.05378505261700412,0.006446313980489164,1,40,F
Ant153,0.015444268096437614,0.010459384119433581,0.010459384120540224,0.005283649172391712,1,40,F
Ant178,0.01574334729561535,0.007715584448391941,0.007715584449664146,0.006076965028516631,1,40,N
Ant156,0.015077678937672838,0.005932504592646343,0.005932504594239257,0.004834546502466285,1,40,N
Ant173,0.01526536497213458,0.005607141088770354,0.005607141090671915,0.003812856107837736,1,40,N
Ant268,0.01053134839541032,0.005135884394987241,0.0051358843957479755,0.003938899345161656,1,40,C
Ant176,0.024726001234961072,0.03670859185734263,0.036708591855518856,0.005319310630524913,1,40,F
Ant139,0.013119188039278109,0.004863092164326259,0.0048630921656076355,0.0025093053787111352,1,40,N
Ant560,0.02324352456980349,0.0346697653943074,0.034669765392769426,0.005304052056938226,1,40,F
Ant207,0.017011035690784916,0.008684120309138683,0.008684120310529984,0.0049170015042209305,1,40,C
Ant390,0.010042227728068271,0.004151669063929727,0.004151669064760897,0.001707373521972813,1,40,N
Ant564,0.024031551224005337,0.03428712926829866,0.034287129266962424,0.004872607215734627,1,40,F
Ant540,0.013183467326786841,0.003998876493694345,0.003998876495289804,0.0020715710220519192,1,40,N
Ant202,0.02624423554270999,0.030281337954550135,0.03028133795416513,0.008247254739938143,1,40,F
Ant115,0.015269405008351498,0.018384567336189143,0.01838456733489523,0.004678367746301963,1,40,F
Ant4,0.014709462721992906,0.011967020105860876,0.011967020106718627,0.003409344157818696,1,40,F
Ant117,0.022347068330902192,0.020050440224561508,0.020050440225537973,0.0051017715536441815,1,40,F
Ant242,0.0154430411272682,0.006716888953007834,0.006716888954495347,0.007537601668448901,1,40,C
Ant0,0.00888942007163412,0.0026091290299269693,0.002609129030718825,0.002131983351851021,1,40,N
Ant55,0.022666884210487823,0.031570080480674396,0.031570080479120105,0.002786678835227426,1,40,F
Ant190,0.013934073047873611,0.008350940839542494,0.008350940840479628,0.005769257405053811,1,40,C
Ant347,0.021138782759693067,0.03173278172230507,0.031732781720413564,0.0021110103299038377,1,40,F
Ant191,0.02028452271448232,0.007559385601395484,0.007559385603790612,0.005525475865258153,1,40,N
Ant294,0.012804281686332561,0.010691509072155582,0.01069150907082265,0.0024140585212851636,1,40,F
Ant593,0.019138234016064362,0.01900039595773099,0.019000395958129496,0.007132965193870379,1,40,F
Ant38,0.029539687657827416,0.04629455446957416,0.046294554466886094,0.010893726339222884,1,40,F
Ant19,0.022707666965698765,0.02873901944961535,0.028739019448658743,0.006217224901157781,1,40,F
Ant614,0.01720044929791413,0.005977570863932484,0.0059775708658501925,0.003507033541934279,1,40,U
Ant255,0.01307546691543653,0.010317201284837166,0.010317201283352891,3.327676283651126e-05,1,40,F
Ant32,0.02185718408905124,0.03410475101803399,0.03410475101592427,0.005651472940523368,1,40,F
Ant127,0.011422210774657961,0.007819128161755408,0.007819128162506975,0.0030782456929815015,1,40,F
Ant97,0.027801986093691312,0.03159822150201737,0.03159822150191209,0.007758487012427044,1,40,F
Ant215,0.009863788438209379,0.00352481961712252,0.0035248196180391257,0.0023149293618960156,1,40,C
Ant76,0.022926997119471538,0.02714315521015136,0.02714315520832476,0.009290762287671867,1,40,F
Ant243,0.014082601420461758,0.013341417210970508,0.013341417210814242,0.002899434223237667,1,40,F
Ant538,0.020379620458495135,0.008335263788488553,0.008335263790938895,0.005865778785406012,1,40,N
Ant518,0.01710964962124552,0.02187239937238399,0.021872399371751502,0.0023878023575911217,1,40,F
Ant387,0.020311206057330625,0.015495858999217236,0.015495859000262542,0.005650534115697684,1,40,F
Ant380,0.007383772751099267,0.0040731873114048635,0.004073187311566029,0.002742146052407216,1,40,N
Ant109,0.01612885248710219,0.01850916386822601,0.018509163867852528,0.0038475281407560047,1,40,F
Ant394,0.013979780792334223,0.01168342990281335,0.011683429903384711,0.0048326801906713995,1,40,F
Ant218,0.013280864086624244,0.00964385305771887,0.009643853058209188,0.003576110018311504,1,40,C
Ant219,0.013161957010293244,0.003418407359153596,0.0034184073608883514,0.0008501990148925655,1,40,Q
Ant42,0.03070310223085449,0.039741919096487124,0.039741919095380246,0.006684131521244804,1,40,F
Ant26,0.019513773419565318,0.02643593497571969,0.02643593497437676,0.0027970666308320025,1,40,F
Ant400,0.025914516240638164,0.03741003054482556,0.037410030543385084,0.005400401279807951,1,40,F
Ant44,0.014026219013129587,0.012968801213155261,0.012968801213343421,0.012638742636336022,1,40,F
Ant23,0.025112988690376464,0.0349452283363094,0.03494522833490485,0.012059626348930446,1,40,F
Ant60,0.027805021256085406,0.036282447032576916,0.03628244703125862,0.004397584335005027,1,40,F
Ant63,0.020010941386043257,0.02174967343205474,0.021749673431483058,0.006541953146512639,1,40,F
Ant64,0.0227172507385167,0.02668517693915458,0.026685176938908595,0.008041881524058768,1,40,F
Ant29,0.01484978048547151,0.01060015378075608,0.010600153781357768,0.00754859971199138,1,40,C
