,PageRank,HubScore,AuthorityScore,Betweenness,Colony,Day,Role
Ant621,0.013655631866688826,0.008259767713125664,0.00825976771533285,0.003491442064607871,2,22,C
Ant356,0.007752146704171835,0.0020861329278878933,0.002086132929343468,0.0015066483730981958,2,22,N
Ant227,0.012332450271100456,0.007362934257541556,0.007362934259323605,0.0063773903937788135,2,22,C
Ant114,0.006153986990325273,0.003254973055552852,0.0032549730562307752,0.006583800642731378,2,22,C
Ant112,0.010799638184907638,0.02920486824917304,0.029204868243109302,0.00040597742827897307,2,22,F
Ant195,0.01517743282227196,0.009549942070818686,0.00954994207331402,0.006620243349694013,2,22,C
Ant518,0.014171128054442214,0.029284799407893785,0.02928479940278774,0.013185401124277508,2,22,C
Ant492,0.009144416136092062,0.003975771452553221,0.003975771454114858,0.0031775851789435953,2,22,N
Ant324,0.007609979581082444,0.0030356358067989697,0.003035635808083745,0.0024873753305335628,2,22,C
Ant650,0.016109444393880373,0.005310859633505212,0.005310859637135418,0.0025343180894269487,2,22,U
Ant556,0.011554738203900624,0.004104159748158727,0.004104159750434463,0.005162232602996796,2,22,N
Ant552,0.010379005426013254,0.004137824447281852,0.004137824449345262,0.002160012397078791,2,22,N
Ant256,0.012510940027872607,0.037172488420972705,0.03717248841305443,0.0003583901296901919,2,22,C
Ant257,0.00892077572311095,0.003311155886650227,0.0033111558884069948,0.0020748662809460176,2,22,N
Ant126,0.018579416539798953,0.014185210151182705,0.014185210153301707,0.01810430463468247,2,22,C
Ant20,0.010059540383887209,0.011080299735786956,0.011080299735428359,0.010347533860742239,2,22,C
Ant137,0.007985534315663389,0.00255749266736579,0.0025574926689008594,0.0012579700762379465,2,22,N
Ant332,0.010500089437178017,0.0036810036400549448,0.0036810036421552252,0.0026522607959637598,2,22,N
Ant647,0.00209004438786097,0.0001123123497658195,0.00011231234987196574,1.6721243782677e-05,2,22,C
Ant560,0.009074051698413379,0.0029403721683125697,0.002940372170005254,0.004983424391960914,2,22,N
Ant564,0.012461051041299789,0.015364660050152936,0.015364660049680854,0.010503503119568793,2,22,C
Ant243,0.012354808846010546,0.03426017323919458,0.034260173232097395,0.0006502205892504376,2,22,F
Ant244,0.009976258755654183,0.004101108423880665,0.004101108425664985,0.002379648893813025,2,22,N
Ant50,0.01008811366013641,0.0034592974734505024,0.00345929747561494,0.0020266389377208956,2,22,N
Ant52,0.00534060823389986,0.0012091070910621947,0.0012091070920492311,0.0009164915569319654,2,22,N
Ant55,0.01384235775453349,0.027925952481774017,0.0279259524772629,0.010097772911755332,2,22,F
Ant98,0.011394230831809234,0.003507557432244626,0.0035075574346257535,0.004573556862508832,2,22,N
Ant140,0.016595684264222428,0.013175703182220739,0.013175703184194832,0.006904320166378622,2,22,C
Ant147,0.011503470463558619,0.004821249298571142,0.004821249300750194,0.0044938874030848374,2,22,N
Ant144,0.014712833148497638,0.006568564742609938,0.006568564745424943,0.004062157279884096,2,22,C
Ant305,0.008389886262918228,0.006397775007917839,0.00639777500859392,0.0025566198698620452,2,22,C
Ant148,0.008853082180568926,0.0031148196611902644,0.0031148196629190938,0.0029605951693738083,2,22,N
Ant673,0.008253012107316545,0.0032548873646104297,0.0032548873660446158,0.003212162426001018,2,22,U
Ant476,0.012982421708078038,0.0037999023487483067,0.0037999023517845754,0.004200205386188671,2,22,N
Ant575,0.011745012579917401,0.006297202773129347,0.006297202774867694,0.0030821901621244812,2,22,C
Ant44,0.01426936923638381,0.005162654369724488,0.005162654372771915,0.0028373375589538364,2,22,N
Ant665,0.009525570229647807,0.002397881953792957,0.002397881955795843,0.003269194310719989,2,22,U
Ant6,0.011465360636446568,0.004600279450334902,0.004600279452685621,0.004253960373378835,2,22,C
Ant262,0.005578690258886614,0.003884976212638887,0.003884976213008595,0.001978245636335567,2,22,C
Ant265,0.014380500153606085,0.010872664806770741,0.010872664808214671,0.013246419755097593,2,22,C
Ant268,0.023194537065098986,0.055593855181067915,0.05559385517050255,0.0116017894079503,2,22,F
Ant395,0.007342086034696939,0.0043534480459646975,0.004353448046798022,0.0023713438315940724,2,22,C
Ant502,0.008679031324859202,0.021271977516861936,0.02127197751261946,0.0023395978572223787,2,22,C
Ant7,0.015473380626848792,0.011500835434532277,0.01150083543593409,0.013690078622933087,2,22,C
Ant398,0.009440129926363734,0.019118786892702914,0.01911878688950494,0.006311702056290277,2,22,F
Ant2,0.009436481968780509,0.006669743251692441,0.006669743252809173,0.003611304440368814,2,22,C
Ant72,0.011923012757275642,0.02327684428133185,0.023276844278016778,0.010549318447311844,2,22,F
Ant593,0.014000266093516558,0.00548050429393675,0.005480504296855263,0.003907440872383631,2,22,N
Ant592,0.01237962396308274,0.002876945016029316,0.0028769450189393524,0.00037684141149205706,2,22,Q
Ant19,0.012975098748836109,0.00513130201509245,0.0051313020175504,0.005468761877587251,2,22,N
Ant599,0.012403237643666973,0.005639854541686339,0.005639854544006943,0.003939555386090076,2,22,N
Ant12,0.01529351976164877,0.045332871199782396,0.04533287119026831,0.00036105725577374514,2,22,F
Ant96,0.011457335784981086,0.004888187185434179,0.004888187187841449,0.0028444469213134075,2,22,N
Ant169,0.010391551918510235,0.004414652692087021,0.004414652693885114,0.005823867345381172,2,22,N
Ant298,0.013505819942861236,0.004475260324618787,0.004475260327879471,0.002466751720949284,2,22,N
Ant296,0.010863294384241683,0.006268992501503902,0.00626899250325545,0.0050124372734757896,2,22,N
Ant294,0.01442579704297816,0.03298978850879012,0.03298978850282794,0.007939671994631707,2,22,F
Ant99,0.009765443083434895,0.0029865105323691366,0.0029865105343357965,0.0019729267081689387,2,22,N
Ant161,0.008909155235477648,0.003039677760092419,0.0030396777618142473,0.0019894910348276346,2,22,N
Ant217,0.013946481755477717,0.03904090737156083,0.039040907363477644,0.000815061502456075,2,22,F
Ant215,0.022781477772784563,0.055654086592140474,0.055654086581471494,0.010656102427946037,2,22,F
Ant210,0.01369304106562335,0.006494998503054772,0.006494998505541949,0.0061076481178577256,2,22,C
Ant219,0.007412280711166326,0.002482692060750351,0.0024826920621491277,0.001837693809401704,2,22,N
Ant400,0.010545310572505856,0.0039024175507514666,0.0039024175529105234,0.0032683440367467765,2,22,N
Ant60,0.012315121235406973,0.003988726564932409,0.003988726567633038,0.004528226585516584,2,22,N
Ant62,0.008256611573822053,0.0021631928238141913,0.002163192825486209,0.002609037734286842,2,22,N
