,PageRank,HubScore,AuthorityScore,Betweenness,Colony,Day,Role
Ant227,0.004590420631675509,0.0019760413296532595,0.0019760413293386132,0.0014674841470205305,4,18,C
Ant242,0.015216857652669872,0.0167717837339462,0.0167717837347392,0.0014499039470068362,4,18,N
Ant607,0.009389719686569008,0.009288703885006602,0.009288703884375154,0.0014244349767961989,4,18,F
Ant647,0.012743790239111971,0.013196195692058973,0.013196195690323086,0.0010473420700041608,4,18,U
Ant256,0.007333819495418185,0.004115697238708201,0.004115697238017233,0.0036569144609859337,4,18,C
Ant299,0.0193209177118611,0.020076253014173148,0.020076253015488925,0.0033662747401340984,4,18,N
Ant740,0.014054458916042817,0.014195543270549435,0.014195543271400466,0.0024297863520595267,4,18,N
Ant954,0.012088922992792095,0.01089191576779348,0.010891915768016586,0.0028840723545639725,4,18,U
Ant838,0.011672115402909638,0.011258568842522056,0.011258568843280895,0.0025606364863748304,4,18,N
Ant5,0.01177862052468235,0.009504240987425583,0.00950424098657096,0.010897102043235822,4,18,F
Ant263,0.015180319594550632,0.0169533911792729,0.016953391179450435,0.003832321513684484,4,18,N
Ant262,0.007512000865717479,0.005993004822519764,0.0059930048230065515,0.0014494226747317671,4,18,N
Ant153,0.01604402662447059,0.018145844941101497,0.01814584494147201,0.003671659525347827,4,18,N
Ant592,0.01442203719531891,0.01590399476433701,0.015903994763444035,0.004900654138299708,4,18,F
Ant289,0.009362977376652978,0.008327551199077058,0.00832755119936511,0.002093384795844359,4,18,N
Ant334,0.012966896274660116,0.012061164206657558,0.012061164207844212,0.0013600907870716513,4,18,N
Ant264,0.013720469317233593,0.0120439474301765,0.012043947431505915,0.0016936899860816954,4,18,N
Ant158,0.014462035057240813,0.013434185894285954,0.0134341858945059,0.0033331826347362914,4,18,C
Ant311,0.015178334311048076,0.01489688567056392,0.01489688567115226,0.0034070814355670453,4,18,N
Ant646,0.009147815385693753,0.007730271175429285,0.007730271175661397,0.0018544229957379455,4,18,N
Ant176,0.02060209624376472,0.023675307107912106,0.023675307107281756,0.0030826409009710332,4,18,F
Ant391,0.018647309134459226,0.01981291465699679,0.019812914658430977,0.003732025769559559,4,18,N
Ant170,0.010868223550249892,0.010908644103987414,0.01090864410418477,0.0033320022827269804,4,18,N
Ant564,0.014962997266512155,0.013288623009804018,0.013288623010945619,0.003920446079617708,4,18,N
Ant540,0.015948865193768667,0.01623381660674118,0.01623381660640885,0.004270277072066944,4,18,N
Ant115,0.008003709733246364,0.007058380721763871,0.0070583807220014495,0.001375337704725899,4,18,N
Ant4,0.012982756753396036,0.012504023765456694,0.012504023766138813,0.002052864466288231,4,18,N
Ant117,0.029560814389672462,0.032875763684266854,0.03287576368464298,0.003616966977110606,4,18,N
Ant6,0.014627721707718304,0.014387271131823915,0.014387271132510494,0.002960646156028417,4,18,N
Ant1,0.004962497110965778,0.0013695301811497214,0.0013695301808809618,4.890453834115806e-05,4,18,F
Ant507,0.012089928058196992,0.009046178561060162,0.009046178559962363,0.008133606154851031,4,18,F
Ant2,0.024774254485680654,0.027022137136841384,0.027022137134074437,0.00444586304218066,4,18,F
Ant51,0.019120331388172998,0.02069193429654953,0.02069193429519066,0.004575144119620417,4,18,F
Ant191,0.005618508855397113,0.0018633747806094604,0.0018633747802543758,0.0,4,18,C
Ant929,0.007180997780249359,0.005111135391836289,0.005111135392296195,0.0011107931625558088,4,18,N
Ant59,0.013950383446654092,0.011959748878523793,0.01195974887946259,0.0034482436479210212,4,18,N
Ant73,0.02263748793497081,0.025630821086909637,0.025630821087206008,0.003456573255245403,4,18,N
Ant71,0.006135034119704394,0.004261564982944932,0.0042615649833347875,0.0007336831862123873,4,18,N
Ant593,0.01392752125287336,0.014640244383797399,0.014640244382873929,0.003266557775578397,4,18,F
Ant356,0.013557096658272783,0.014122055062763003,0.014122055063565755,0.0018314082656743984,4,18,N
Ant19,0.012137089133787873,0.012413641669437217,0.012413641670212961,0.0020493941310578525,4,18,N
Ant599,0.014148811178568628,0.016133377681538497,0.01613337768236771,0.0019756253049237945,4,18,N
Ant32,0.01436151766401362,0.015400263043517435,0.015400263043020931,0.0028287398768146797,4,18,F
Ant17,0.012462653425666482,0.013692801354020179,0.013692801355099888,0.001550359154576071,4,18,N
Ant332,0.01763826524479077,0.019913672487060646,0.019913672484802452,0.003656200207112926,4,18,F
Ant632,0.011070575680940291,0.011346391620632222,0.011346391620345881,0.003531004693669975,4,18,F
Ant502,0.016750362841641376,0.016088529260113442,0.016088529261603,0.0016500468259285092,4,18,Q
Ant97,0.015304786908533721,0.01747448710854662,0.017474487106920535,0.0017668190517520477,4,18,F
Ant96,0.014717006302755537,0.016017133851955207,0.01601713385098396,0.007616818318911873,4,18,C
Ant326,0.01719252164541671,0.018998537865087005,0.01899853786625795,0.002545519916891245,4,18,N
Ant298,0.017264665819549652,0.018100443204825088,0.018100443203666362,0.004249788954515253,4,18,F
Ant534,0.011708615576115675,0.012069626489216974,0.012069626489709495,0.002739284139601712,4,18,N
Ant305,0.01465718099200997,0.015598674397180733,0.01559867439765586,0.0029122067637571683,4,18,N
Ant148,0.011187790806881504,0.011907636342379745,0.011907636341189505,0.002033092128874885,4,18,F
Ant650,0.01588073532706917,0.017045379238209157,0.017045379236123648,0.002853751423738677,4,18,U
Ant476,0.0077154149580406575,0.006963033313796787,0.006963033313424601,0.003058839565322579,4,18,F
Ant217,0.010021367728722875,0.009441427424276744,0.009441427424923128,0.001956819282866401,4,18,N
Ant475,0.018123819038972252,0.01898957467193984,0.01898957467293191,0.0038861875400489064,4,18,N
Ant210,0.010630707219144494,0.010101257565046512,0.010101257564309837,0.0035102584835119475,4,18,F
Ant237,0.00742923938608403,0.006352597345576426,0.006352597345992625,0.001390226750992379,4,18,N
Ant252,0.017811426838608913,0.01779875015233066,0.017798750153420546,0.003121214620545419,4,18,N
Ant250,0.009856559225128191,0.00908644441213468,0.009086444412806403,0.0017643558123953864,4,18,N
Ant638,0.017478662196495853,0.02007149680809678,0.02007149680567803,0.0026468438732141428,4,18,F
Ant140,0.014380767102610433,0.012777102240429286,0.0127771022390045,0.010700388543995644,4,18,F
Ant24,0.015843499487878093,0.01736820616127562,0.017368206162282275,0.002469796110094909,4,18,N
Ant25,0.018045263311386287,0.019298923942295498,0.019298923941817876,0.003359501295360603,4,18,F
Ant530,0.009199590064611405,0.007241518628892372,0.0072415186295710235,0.0006252577502245635,4,18,N
Ant27,0.017423124780255997,0.018625515073255706,0.018625515074291228,0.003056243319701158,4,18,N
Ant320,0.015161640021743987,0.015237177195433297,0.015237177193650512,0.010775738072098756,4,18,F
Ant44,0.02005336880859711,0.019409874725941873,0.01940987472708477,0.002410435606815203,4,18,N
Ant120,0.015689159736184618,0.014619531496554504,0.014619531495464702,0.01640513999911278,4,18,F
Ant62,0.008525811783866103,0.0075494455102288645,0.007549445510078173,0.0026835855567910855,4,18,C
Ant49,0.013782909443681894,0.013638873141777605,0.013638873142700753,0.0019183447936135243,4,18,N
