,PageRank,HubScore,AuthorityScore,Betweenness,Colony,Day,Role
Ant242,0.03127945187350069,0.03204065479341791,0.03204065479030805,0.006120700601688821,4,33,N
Ant954,0.022383423824236137,0.02237969793634145,0.02237969793461004,0.003793852296835185,4,33,U
Ant263,0.022423511597943174,0.0239064210033387,0.023906421000975567,0.003161527395060742,4,33,N
Ant262,0.017468311086176212,0.012627672397469423,0.01262767239849273,0.00635656102554282,4,33,C
Ant264,0.02914843436670014,0.02851709939325547,0.028517099392438565,0.009461806175688252,4,33,N
Ant170,0.021606622126699747,0.021359667154083824,0.02135966715343062,0.006303166932939836,4,33,N
Ant176,0.028388277576230858,0.025778178455219295,0.025778178457954933,0.006725910248619991,4,33,N
Ant391,0.029788824588560532,0.03521795921658772,0.035217959213415265,0.00556822709938653,4,33,N
Ant227,0.01865072528744128,0.013262988950883528,0.013262988953002076,0.004196015409686215,4,33,C
Ant117,0.04573617840312982,0.05805101120728566,0.05805101120195635,0.007243363212625812,4,33,N
Ant6,0.035830840637367585,0.042318688771300794,0.042318688768358675,0.004178046286584224,4,33,N
Ant2,0.03840253206688504,0.022531835858765892,0.022531835870355194,0.006919396515018958,4,33,F
Ant51,0.027676444993510452,0.02850749617912821,0.028507496181246587,0.008606798422098053,4,33,C
Ant191,0.02011924514214829,0.011362266993516059,0.011362266997594041,0.00393813493223739,4,33,C
Ant73,0.037748158483690085,0.04523645317681041,0.04523645317283757,0.006246453735130425,4,33,N
Ant593,0.023217937172341403,0.019779504200005633,0.0197795042024118,0.006160738293741777,4,33,C
Ant592,0.04823921018308002,0.05622741724427199,0.056227417240998306,0.00995976689881081,4,33,N
Ant638,0.030329893443389187,0.01665658941006093,0.016656589421106722,0.007146439490501169,4,33,F
Ant599,0.03255478066019834,0.03515606636799365,0.035156066365847054,0.005185707351570497,4,33,N
Ant502,0.014136521246011854,0.013451968426881447,0.013451968425434398,0.002786523057852352,4,33,Q
Ant97,0.01445191810768557,0.010070141946203925,0.0100701419482035,0.003989416313294048,4,33,F
Ant299,0.0459442616660846,0.05433119552377894,0.054331195518979074,0.006190660948850885,4,33,N
Ant305,0.02940207011481285,0.02272419468387427,0.022724194686518005,0.006518437227660583,4,33,C
Ant148,0.009011628489354698,0.0037416936981498573,0.0037416937003352745,0.0009694520308668623,4,33,F
Ant650,0.024267634935981806,0.01325179877072422,0.013251798779394175,0.004527339368133033,4,33,U
Ant476,0.014330823807916553,0.008649306685935729,0.008649306689035801,0.0025436600594404635,4,33,F
Ant475,0.024259081949159975,0.023098796907737834,0.023098796907083743,0.005634689133723772,4,33,N
Ant356,0.038020324886524307,0.05185912515302947,0.051859125147119295,0.004474098235493559,4,33,N
Ant252,0.03380343092774264,0.043059930802022806,0.04305993079721837,0.004446979150136524,4,33,N
Ant256,0.016939846560989832,0.009890940111996734,0.009890940116372426,0.0020062569161615894,4,33,C
Ant24,0.031008465012078733,0.034914942037467284,0.03491494203462891,0.004316270188888838,4,33,N
Ant25,0.031062964063259882,0.025296416276908405,0.02529641628119533,0.008707614367705943,4,33,F
Ant27,0.03939969080184423,0.048411516694503526,0.0484115166899362,0.004900535764835015,4,33,N
Ant44,0.047296903175561227,0.05542326430223587,0.05542326429680215,0.006007588739350952,4,33,N
Ant49,0.025671630741762232,0.03090709926881333,0.030907099264403264,0.0018736415749076038,4,33,N
