,PageRank,HubScore,AuthorityScore,Betweenness,Colony,Day,Role
Ant394,0.009139076239869813,0.004186492948349857,0.004186492948933174,0.004303889900186634,1,26,C
Ant501,0.007864219234934635,0.0034154830333939026,0.0034154830338522578,0.003152626481662177,1,26,C
Ant324,0.009812311047252206,0.011438304150977434,0.011438304150917967,0.00270597100546848,1,26,F
Ant482,0.008466804109189345,0.004125975784644876,0.004125975785068032,0.0033782777752097664,1,26,N
Ant621,0.01700445859940375,0.02778365585328314,0.027783655852418737,0.007374395403857516,1,26,U
Ant43,0.011977197795840824,0.019402979210079063,0.019402979208850018,0.0032606304186283,1,26,F
Ant507,0.015817412043694253,0.027817173825662744,0.02781717382427537,0.004885143797577725,1,26,F
Ant137,0.012435968408138931,0.004268697741698305,0.004268697742669253,0.004207480389735696,1,26,N
Ant173,0.007256364576234699,0.0013451545697369968,0.0013451545701812326,0.0018904336515012735,1,26,N
Ant153,0.009487684646844297,0.005154214869900827,0.005154214870430028,0.002780116287585501,1,26,C
Ant260,0.022826781266260615,0.030003346488457268,0.03000334648910723,0.006828861621403173,1,26,F
Ant289,0.01254383220764629,0.014041394540941981,0.014041394541262282,0.003828243727603967,1,26,F
Ant100,0.019472781842385812,0.03054996074773163,0.03054996074414565,0.00036841319711595154,1,26,F
Ant156,0.006123431624962236,0.0008568386295221297,0.0008568386299001498,0.000396084647868349,1,26,N
Ant159,0.005511317566655733,0.0013460698101245587,0.001346069810466214,0.0006751552326965866,1,26,N
Ant158,0.010755319421098567,0.013113813689206836,0.013113813688955244,0.00928892234589073,1,26,F
Ant219,0.007445196377325951,0.0014724373595217453,0.0014724373599828422,0.0012533117844692146,1,26,Q
Ant176,0.012431224484789177,0.017546613969358374,0.017546613967830266,0.0039426973057010975,1,26,F
Ant139,0.007096844385702831,0.00185550211543995,0.0018555021159226172,0.003096843698518133,1,26,N
Ant560,0.01565848935859954,0.024991020675775875,0.024991020675905883,0.004146235654981429,1,26,F
Ant207,0.011490780939567357,0.004841408299304303,0.00484140829994519,0.003834967528883905,1,26,N
Ant390,0.00722213725525013,0.0016172192175418604,0.0016172192181028344,0.0012758873373460082,1,26,N
