,PageRank,HubScore,AuthorityScore,Betweenness,Colony,Day,Role
Ant394,0.008948780584091957,0.004060591856791068,0.004060591857114273,0.004595224112268266,1,31,F
Ant243,0.011026253504247715,0.008685050507334518,0.008685050507735699,0.0024235951039074774,1,31,F
Ant324,0.01167903353950674,0.017265327945127633,0.017265327944380526,0.0015184686876535912,1,31,0
Ant482,0.009174031386377434,0.0027911101665263473,0.0027911101669014153,0.002252133205788671,1,31,N
Ant621,0.017256808348663485,0.026157989718842176,0.02615798971873519,0.00584782814043216,1,31,U
Ant507,0.010444115519235209,0.014401873444980652,0.014401873444447686,0.0032011227664425876,1,31,0
Ant137,0.015376705217958654,0.008618589485336546,0.00861858948605371,0.006564883989775362,1,31,0
Ant356,0.017943426568478124,0.027136090182211917,0.02713609018223554,0.005210259724292703,1,31,F
Ant153,0.015019104128132574,0.013530687062029815,0.01353068706248357,0.004508849559717492,1,31,F
Ant260,0.025187632711024133,0.039682167196632624,0.039682167196197916,0.008305199418086502,1,31,0
Ant289,0.007221956161501793,0.0026172588361282356,0.0026172588362232472,0.0013966172581052888,1,31,0
Ant218,0.011248976755256006,0.004608728367812389,0.004608728368255472,0.002863770374635603,1,31,C
Ant156,0.010580537739409219,0.002630553796010966,0.0026305537963207783,0.00567838277535083,1,31,N
Ant173,0.007951180168164911,0.0018208676005181208,0.001820867600737481,0.003822276999320353,1,31,N
Ant158,0.017943356997329487,0.02461437572718398,0.024614375726688453,0.01276201725801673,1,31,0
Ant268,0.0056102072557678954,0.0015124232177645364,0.0015124232178989712,0.0022416637110363262,1,31,C
Ant176,0.01203910180969664,0.01780328727225438,0.01780328727148881,0.004089687122247883,1,31,F
Ant139,0.0041541730041054735,0.0008910680562529504,0.0008910680563137581,0.0025182358849690214,1,31,N
Ant560,0.015387367255240758,0.02291511451390951,0.022915114513785938,0.0056412305982393406,1,31,F
Ant207,0.013135289216079154,0.005987112975695134,0.005987112976194351,0.004523951236228697,1,31,C
Ant219,0.007096204204563605,0.0014384962866181078,0.0014384962868354558,0.0012022036721686781,1,31,Q
Ant564,0.014947642199011648,0.013974134122620222,0.013974134122979199,0.008121104046658986,1,31,F
Ant540,0.007325111202303028,0.003054571995712934,0.0030545719959537733,0.002393666676282615,1,31,N
Ant202,0.01572793151335847,0.012841157475070798,0.012841157475725135,0.004481570574710593,1,31,F
Ant115,0.011294485158631268,0.01668769453788658,0.016687694537286735,0.0028591151978602436,1,31,F
Ant4,0.010139223309668105,0.007788034087085742,0.007788034087368093,0.003897000253822101,1,31,F
Ant7,0.010479804117118734,0.006162085425160841,0.0061620854255903315,0.005383294721129844,1,31,0
Ant242,0.011659975695904025,0.005812839456517739,0.0058128394569825345,0.006377719895833998,1,31,C
Ant209,0.02788696414631191,0.0458775031963059,0.04587750319498397,0.0028084199332564386,1,31,0
Ant0,0.006779150553861656,0.0018773740087320236,0.0018773740088986596,0.003590597880354934,1,31,N
Ant148,0.011839288988593223,0.015099976075488745,0.015099976074474322,0.001436299431986735,1,31,0
Ant159,0.006008762242173008,0.0016260447704670427,0.001626044770628622,0.0026091764962445185,1,31,0
Ant501,0.010270019095897268,0.006393343449808383,0.006393343449988816,0.005321092623265008,1,31,F
Ant52,0.00802215209113629,0.002109912345001064,0.0021099123452482022,0.002207942163593033,1,31,0
Ant55,0.012946419595001979,0.012607487076555485,0.012607487076716337,0.005783877441613226,1,31,F
Ant190,0.008097930083290905,0.0031987066768924028,0.003198706677216175,0.0020753354065275544,1,31,C
Ant400,0.010875284385242757,0.01232058155709417,0.01232058155721951,0.003650283831854635,1,31,F
Ant347,0.014127089114242913,0.016360649817174448,0.016360649817226305,0.007947937871122829,1,31,F
Ant76,0.013480940960821605,0.01737441000707178,0.017374410006549813,0.005260755111310446,1,31,F
Ant30,0.004156574940342126,0.0022370940765695365,0.0022370940765358838,9.273426994945982e-06,1,31,C
Ant73,0.009694437921672391,0.014497942249250429,0.014497942248720728,0.002384478642057155,1,31,0
Ant191,0.00744599615603944,0.0019103530744216295,0.0019103530745925481,0.0017564554266005184,1,31,N
Ant29,0.011812203863664352,0.006322138578983968,0.006322138579358913,0.0050784121569210795,1,31,C
Ant593,0.011502645846484437,0.008891496058818425,0.008891496059154657,0.0047606402603026995,1,31,F
Ant38,0.023072950215247492,0.03530612621416938,0.03530612621326048,0.007510361904797612,1,31,F
Ant19,0.011615671338574352,0.010418301950038988,0.010418301950362968,0.002627944932198768,1,31,F
Ant614,0.012078051091213661,0.0032092588697688116,0.003209258870201841,0.004188064639855017,1,31,U
Ant599,0.029084011079675228,0.04015841269587205,0.040158412695715955,0.005635435940067587,1,31,U
Ant32,0.01444292801898381,0.018663398131566818,0.01866339813089409,0.009645043287156508,1,31,F
Ant127,0.010757992026026902,0.005003927021311534,0.005003927021792716,0.004032035755056989,1,31,F
Ant492,0.01627228078776358,0.019255732112256927,0.01925573211169448,0.012130971790065505,1,31,0
Ant390,0.007380317059263238,0.0018288728656190034,0.0018288728658371668,0.001900621073047216,1,31,N
Ant97,0.014931071595451132,0.01344110657733728,0.013441106577739257,0.005817545469766252,1,31,F
Ant215,0.005692521194236873,0.00279512249919519,0.0027951224993168354,0.0018249392214355863,1,31,C
Ant308,0.015890008750689754,0.023076265341642175,0.023076265340613432,0.003470014670372325,1,31,0
Ant169,0.011154098871195277,0.005681675755648469,0.005681675755997594,0.004294660560926332,1,31,0
Ant298,0.010926180175092635,0.01409304851855798,0.014093048518648836,0.004954985292860607,1,31,0
Ant294,0.011539241742774382,0.016254637632335433,0.016254637631260973,0.0007070336987001033,1,31,F
Ant538,0.009366992796354041,0.0027615571376378794,0.0027615571378985584,0.005025709448201504,1,31,N
Ant178,0.012115298811322584,0.005788250771448477,0.005788250771896991,0.0037097058632091368,1,31,N
Ant98,0.01408357716984739,0.018288666612579923,0.018288666612417927,0.007670915347465581,1,31,0
Ant518,0.013143872052344728,0.01760697768306438,0.017606977682999257,0.0074635652150227905,1,31,F
Ant387,0.01465645693762406,0.01047875281943871,0.010478752819934373,0.009925866783644526,1,31,F
Ant380,0.005604015614197647,0.0015221070538866252,0.0015221070539931994,0.0025904518701754917,1,31,N
Ant109,0.009296217179164597,0.00846654534332529,0.008466545343514823,0.005846534862796417,1,31,F
Ant238,0.00909418906924082,0.00961419520236472,0.00961419520158958,0.000615763654065635,1,31,0
Ant552,0.014869511643710849,0.009067881060136116,0.009067881060836613,0.005296182834829173,1,31,0
Ant257,0.012370902020866124,0.013095558648757655,0.013095558648951016,0.00624562624331127,1,31,0
Ant100,0.016499163299816478,0.017642272459764144,0.017642272459288694,0.017180447936970756,1,31,0
Ant255,0.01648438262415165,0.025448436995909443,0.025448436994776218,0.0037589663546057387,1,31,F
Ant42,0.013219522910170395,0.011379921838563798,0.01137992183895609,0.006300148000376448,1,31,F
Ant43,0.012085326583508808,0.016712723953898695,0.016712723952748074,0.00012449712265219875,1,31,0
Ant26,0.012263177891662843,0.014605058811428148,0.014605058811481893,0.005908091317593297,1,31,F
Ant27,0.011495086029884272,0.011345516213648902,0.011345516213809985,0.00957304755596902,1,31,0
Ant44,0.014564360621949171,0.01380493790274783,0.013804937902724884,0.013302492818068359,1,31,F
Ant23,0.02401569850037196,0.03393328169157509,0.033933281691809127,0.005382341912242086,1,31,F
Ant60,0.015461052362324965,0.020664537726814508,0.02066453772690971,0.009291145793298337,1,31,F
Ant63,0.009398015524342336,0.004820132995221507,0.004820132995521059,0.004830012359361852,1,31,F
Ant64,0.016655917008318716,0.022778607013995544,0.022778607014059784,0.009127926937012703,1,31,F
Ant117,0.01747566414703481,0.016793899543820944,0.01679389954411783,0.025853809892590434,1,31,F
