,PageRank,HubScore,AuthorityScore,Betweenness,Colony,Day,Role
Ant501,0.01637533159504041,0.015112722043106552,0.015112722045374711,0.005008125387534809,1,38,F
Ant482,0.010827632746658806,0.0070249807495108285,0.007024980750727375,0.0038062949502976518,1,38,N
Ant621,0.014014197696568262,0.013718916117116493,0.013718916119201072,0.003084982226496962,1,38,U
Ant356,0.02891244145452054,0.04340595063947993,0.04340595063547556,0.0023886636844705367,1,38,F
Ant153,0.011829420911311346,0.009403198708308337,0.009403198709908935,0.0024944174043170664,1,38,F
Ant178,0.011611507092597964,0.006375465803009376,0.006375465803881222,0.005153619282068362,1,38,N
Ant156,0.015386589263014772,0.005006405158965859,0.005006405160992969,0.002557698420987982,1,38,N
Ant173,0.016682042783746267,0.00537556835014429,0.005375568352551241,0.002127017500038402,1,38,N
Ant268,0.013668214196623398,0.006706308904426474,0.006706308905999424,0.0036421731679288716,1,38,C
Ant176,0.02830566048773901,0.04087261327591036,0.04087261327269414,0.0026199842611502023,1,38,F
Ant139,0.014320710033668768,0.004453158247459887,0.004453158249390001,0.00247594770262424,1,38,N
Ant560,0.02972790920871438,0.046892738340861786,0.046892738336465734,0.0019062313760547626,1,38,F
Ant207,0.019284333776927048,0.012621969028772634,0.012621969030932151,0.004809863925419408,1,38,C
Ant219,0.012237537541417499,0.00431354985033767,0.004313549852415327,0.0011343220695663907,1,38,Q
Ant564,0.026957823868115276,0.03387849019926081,0.033878490198065325,0.004252373098221945,1,38,F
Ant540,0.011856021098853973,0.003473691061237302,0.0034736910622333744,0.03850226174847578,1,38,N
Ant202,0.027127135860686817,0.02959503889844456,0.02959503889829066,0.006177227070732571,1,38,F
Ant115,0.01776145354514297,0.024423449939380178,0.024423449936858004,0.007475803238080184,1,38,F
Ant4,0.016510544153150734,0.014154648288961458,0.014154648290730877,0.004440573030492138,1,38,F
Ant117,0.026728421933500165,0.03440974876361226,0.03440974876184044,0.005047604103865506,1,38,F
Ant242,0.020674730489206164,0.01489945197863391,0.01489945198017909,0.006226157983040982,1,38,C
Ant0,0.01482503638970689,0.004531118389883788,0.004531118391728421,0.002388794164173083,1,38,N
Ant55,0.019250386390208922,0.0244639776536189,0.024463977651939795,0.009036973712532119,1,38,F
Ant190,0.014306235657047634,0.009455834823978118,0.009455834825735704,0.0038887617912691614,1,38,C
Ant347,0.02415428504041636,0.03406840483355479,0.03406840483025754,0.006118132925492171,1,38,F
Ant191,0.01586788844430379,0.0061758044847329335,0.006175804486606255,0.004496626369654388,1,38,N
Ant215,0.010125998976879344,0.0053743411981208855,0.005374341198988114,0.0033073587210982,1,38,C
Ant294,0.009949302814560447,0.00790506899941268,0.007905068998391064,7.992381729755468e-05,1,38,F
Ant593,0.018644501772227928,0.01982427690307396,0.019824276903247805,0.005100964112744535,1,38,F
Ant38,0.026337345853804216,0.033523254093922115,0.03352325409084665,0.010256477189628216,1,38,F
Ant19,0.02435289538106906,0.02994831106866551,0.02994831106754361,0.010974919837239508,1,38,F
Ant614,0.014995762626469324,0.0065663109171954824,0.006566310918886587,0.004627899406066398,1,38,U
Ant255,0.006206836697371903,0.0034445088812057436,0.0034445088807535406,7.992381729755468e-05,1,38,F
Ant32,0.018474467964697608,0.024873595126218926,0.024873595123679794,0.005730049868691352,1,38,F
Ant30,0.002749047426826084,7.439462095319927e-06,7.439462100470627e-06,0.0,1,38,C
Ant97,0.030470762599841158,0.027571806051242664,0.02757180605481462,0.0056074620860587345,1,38,F
Ant390,0.012452563106273502,0.006277427485116867,0.006277427486355261,0.0032468655092669062,1,38,N
Ant76,0.012445756142118515,0.013378239062151027,0.013378239060881415,0.005463301671194908,1,38,F
Ant243,0.012778937605289566,0.011275673884578868,0.01127567388445274,0.0035465235878363753,1,38,F
Ant538,0.013264614257126234,0.006622289442568709,0.0066222894439998655,0.003640941495876312,1,38,N
Ant518,0.01916957367253258,0.02496641139478962,0.024966411393290342,0.006310487818178186,1,38,F
Ant387,0.02951186001235104,0.02626132620923213,0.026261326213033172,0.005930901130721577,1,38,F
Ant380,0.006486497441183019,0.0031885987009448954,0.0031885987011023736,0.0021056191105986717,1,38,N
Ant109,0.020820364398447654,0.02903270884171585,0.029032708839042406,0.0030138516485226667,1,38,F
Ant394,0.012373275081576537,0.011611354082878016,0.011611354084263548,0.002467907961906088,1,38,F
Ant218,0.013330749579549463,0.01158988585675243,0.011589885856940312,0.0028612452011672652,1,38,C
Ant127,0.009639154138594687,0.007469000663958362,0.007469000664810136,0.003613243887863137,1,38,F
Ant42,0.030848637966282358,0.043995498191213046,0.04399549818807571,0.004493548686819857,1,38,F
Ant26,0.02257745769853402,0.030247328322964957,0.03024732831997665,0.0026577913324024906,1,38,F
Ant400,0.023655430325828387,0.030578890149687652,0.030578890148758333,0.010462500136471209,1,38,F
Ant44,0.019809698369091314,0.020761444564380383,0.020761444564663563,0.010230843139189833,1,38,F
Ant23,0.024865475410897196,0.033749189840060666,0.03374918983787986,0.011280469529478867,1,38,F
Ant60,0.02360167311917587,0.030645553881106576,0.03064555387871076,0.0030751339395340897,1,38,F
Ant63,0.011412609107013156,0.009647468421127908,0.009647468421449874,0.003896822209556592,1,38,F
Ant64,0.02318305709127193,0.024303297359359457,0.0243032973594171,0.006176551371052062,1,38,F
Ant29,0.016262201704227815,0.010546296411549477,0.010546296413168935,0.004695127376541385,1,38,C
