,PageRank,HubScore,AuthorityScore,Betweenness,Colony,Day,Role
Ant621,0.006023087505475813,0.005696770846516765,0.005696770846286318,0.0028960635894512764,3,11,F
Ant665,0.006335601781323636,0.006091852773520546,0.0060918527736153255,0.003737030593658596,3,11,U
Ant356,0.006397633007146591,0.006013109883113293,0.006013109883351427,0.0035338024795433286,3,11,N
Ant124,0.0066060581041056865,0.006371688658054398,0.006371688657985118,0.0031042628808093694,3,11,C
Ant118,0.0054107865913168305,0.004913716885492433,0.004913716885519036,0.0030466499283250503,3,11,C
Ant229,0.007530860474768502,0.007263534692314932,0.007263534692525486,0.0033214798788872525,3,11,C
Ant227,0.009712849320297529,0.009558278999409064,0.009558278999152247,0.005104838795300419,3,11,C
Ant117,0.006313187719797254,0.006556651728668907,0.0065566517284382,0.0035893912044552014,3,11,F
Ant111,0.0038982332569681144,0.0032809276538213776,0.0032809276537931627,0.0017015498446611506,3,11,C
Ant221,0.004066541200501733,0.0036978576358561695,0.003697857635669042,0.0020977339950214537,3,11,F
Ant112,0.0067619272391998405,0.0068456111315308935,0.006845611131224479,0.004050039748291857,3,11,C
Ant194,0.005551894647347679,0.005001756165374787,0.005001756165316144,0.002495830559907799,3,11,C
Ant196,0.014680509593673638,0.016783396305747985,0.01678339630458815,0.002690139119442187,3,11,F
Ant191,0.005945613311080299,0.005413194815369742,0.005413194815607148,0.0023147008179375816,3,11,N
Ant190,0.004993686327828127,0.004885283282318316,0.004885283282182704,0.002841484863151127,3,11,F
Ant198,0.007889874918633955,0.008669141832327533,0.008669141831692515,0.0023716279491145533,3,11,F
Ant217,0.0057342386418398296,0.0055052314560756,0.0055052314565132675,0.0012323497848471217,3,11,N
Ant492,0.005614016985198551,0.005645569073153487,0.005645569073729826,0.000886072562789694,3,11,N
Ant324,0.0064102027688945394,0.0058540236816738145,0.005854023681835678,0.00303178571472238,3,11,C
Ant329,0.005158906753785701,0.005124155171564403,0.005124155172042357,0.0009948212807449426,3,11,N
Ant650,0.0046274284931382675,0.004573575593449077,0.0045735755932377635,0.0019532744110699295,3,11,F
Ant556,0.0072939838485761525,0.007411071768984515,0.007411071769639186,0.0027812507706395733,3,11,N
Ant252,0.007088194819203594,0.007376895267189305,0.007376895266730388,0.0028162910987643845,3,11,F
Ant250,0.0038158355417587963,0.002737702070131816,0.0027377020701316417,0.0008515433635417785,3,11,C
Ant251,0.0038010675811180027,0.0033298823549417723,0.0033298823546523454,0.00024762942525360135,3,11,F
Ant256,0.008191858994919175,0.009987916998530732,0.00998791699784863,0.0018167389698438398,3,11,F
Ant126,0.0038008670396031024,0.0031157552794922033,0.003115755279408554,0.0015476174226559853,3,11,C
Ant127,0.006920260343069466,0.00793833505808831,0.007938335057544677,0.0018995022480939928,3,11,F
Ant26,0.006992292821828737,0.007691820324979905,0.007691820324508331,0.003322962722383855,3,11,F
Ant27,0.004328857064646476,0.0038293090589468105,0.0038293090587647755,0.0021037023127240925,3,11,C
Ant20,0.00828637162648712,0.00837828782822481,0.00837828782880197,0.0033341347920765505,3,11,N
Ant23,0.0055238223776656135,0.005614187283333155,0.00561418728336084,0.0028407092132252585,3,11,N
Ant28,0.006832982895577036,0.006309197025123166,0.006309197024840868,0.0023768924931789294,3,11,C
Ant482,0.0058105401462804065,0.005389695829702703,0.0053896958296156825,0.0031202761198846126,3,11,C
Ant264,0.005984992869131681,0.0059369679903232666,0.005936967990862991,0.001073036236841894,3,11,N
Ant331,0.0048958938514589495,0.004608164472601587,0.004608164472838963,0.001766071911569744,3,11,C
Ant159,0.005451373415953515,0.005385400610831622,0.0053854006113099075,0.0010084245284651466,3,11,N
Ant334,0.006127033581902026,0.005986720213975552,0.0059867202144090964,0.0011720585176961688,3,11,N
Ant131,0.006721980272556064,0.0066811529720748174,0.0066811529726751515,0.0013883224786437247,3,11,N
Ant255,0.004393353753044049,0.0034538750925370734,0.0034538750924323334,0.0018977222291580863,3,11,C
Ant560,0.0067496073241331755,0.005951985003600641,0.005951985003456677,0.005020556928935234,3,11,C
Ant564,0.005743138798538598,0.00615996954116497,0.006159969541813868,0.000461164343243046,3,11,N
Ant243,0.006242775596330172,0.0052565510056248495,0.005256551005631211,0.005723821699891206,3,11,C
Ant242,0.006404841963606278,0.006672796591329767,0.006672796592060897,0.0009181220312448154,3,11,N
Ant245,0.0011270857991462684,0.0002255540474112658,0.00022555404740490207,2.7924286201515326e-05,3,11,C
Ant244,0.004661214523470201,0.004331678579879636,0.004331678580199363,0.001799247836176394,3,11,N
Ant51,0.009202246577546837,0.01077727299396247,0.010777272993672751,0.003367440814859483,3,11,C
Ant50,0.005152633409299833,0.004821939300100892,0.004821939299862354,0.0017704176010961022,3,11,C
Ant53,0.008382707105569289,0.009350600112836721,0.009350600113830378,0.001347094178830737,3,11,N
Ant52,0.009170505540949688,0.00833236879043799,0.008332368790440383,0.008164990339954195,3,11,C
Ant54,0.004704398264600297,0.004387686186079818,0.0043876861858581605,0.0021493144467264512,3,11,C
Ant57,0.005536064605244214,0.005722260300434419,0.005722260299975838,0.0010723443118347744,3,11,F
Ant59,0.006572691466602183,0.0059795524118604,0.005979552411925743,0.0027850187712593,3,11,C
Ant142,0.008211279624651886,0.008238966811306403,0.008238966810832641,0.0017521015030835165,3,11,F
Ant390,0.00625523049871451,0.005704121508864167,0.005704121509228901,0.0014530399861586725,3,11,N
Ant308,0.006211607131207763,0.005856581851400586,0.005856581851739745,0.0024632466742627395,3,11,N
Ant35,0.003911432452439558,0.0035526819591669193,0.003552681959527097,0.0009209001665468762,3,11,N
Ant673,0.005066526430915505,0.004426510413061194,0.0044265104130137315,0.003313188163395629,3,11,C
Ant9,0.00513373171661565,0.004539850452491012,0.004539850452711365,0.0023977080208495726,3,11,N
Ant149,0.004682298756372817,0.004499601463852709,0.004499601463583364,0.0013337318569716977,3,11,F
Ant278,0.004316368528993315,0.003816380081998851,0.0038163800819483555,0.002151216782971295,3,11,C
Ant301,0.005806920645245905,0.005428180581051449,0.005428180581414678,0.0023903476049223246,3,11,N
Ant476,0.006114038333628357,0.007128349014282529,0.007128349013762251,0.001491421158883091,3,11,F
Ant475,0.005423709345598046,0.005427286745763206,0.005427286745473234,0.002166612838261065,3,11,F
Ant380,0.006652249189405105,0.0070305271149524095,0.007030527114451778,0.0012698424315531558,3,11,F
Ant540,0.006608432249965343,0.0061843858437166666,0.006184385844115875,0.0022474971315150686,3,11,N
Ant576,0.007349116363286919,0.008046676502224811,0.00804667650307562,0.0010449924184404993,3,11,N
Ant462,0.006292730766927436,0.005984029755375887,0.00598402975523551,0.0021199116389052667,3,11,C
Ant115,0.007545110269598466,0.007582150379109274,0.0075821503798008125,0.0023889763349840857,3,11,N
Ant44,0.004601540020836108,0.004720280402020831,0.004720280401726075,0.0009097276041561741,3,11,F
Ant48,0.006964921103875394,0.007288876968907891,0.0072888769684580565,0.002654731922123984,3,11,F
Ant580,0.005799298869476755,0.006042392359725291,0.006042392360416441,0.00040998497674736166,3,11,N
Ant6,0.005663143267109931,0.0058199498324978645,0.005819949832124079,0.0015117896593396676,3,11,F
Ant663,0.010799661812512091,0.010747315229229107,0.01074731522967272,0.00353799476214064,3,11,U
Ant740,0.007882433682824893,0.008970427197643944,0.00897042719722181,0.0032212790876422564,3,11,C
Ant954,0.00676627135661268,0.00676548228586583,0.006765482286088356,0.003647549708520786,3,11,U
Ant263,0.00554155125962071,0.006020752223728518,0.006020752223280592,0.001281368743205868,3,11,F
Ant260,0.009171145633462687,0.010405845602309663,0.01040584560176295,0.0042025318723520316,3,11,F
Ant156,0.004628647010353061,0.004205223275385264,0.004205223275122689,0.0017179820438499045,3,11,F
Ant313,0.0066124969452928594,0.0061514371246685125,0.006151437124633214,0.0032979722571373398,3,11,C
Ant158,0.006483723660108784,0.006395247547047142,0.006395247547652054,0.0009959332600304705,3,11,N
Ant311,0.005551679492426957,0.005725295080231155,0.005725295079701943,0.0007647083437844874,3,11,F
Ant220,0.004816170026588487,0.004459409100716114,0.004459409100829316,0.0033860121692425517,3,11,C
Ant391,0.007215468699311404,0.007758842145431052,0.0077588421449306605,0.0016434786595133713,3,11,F
Ant509,0.007394437106573595,0.007758480255234562,0.007758480254548818,0.001122445654634004,3,11,F
Ant397,0.0062947608439307984,0.006326510251422129,0.006326510251276399,0.00361503295838813,3,11,F
Ant395,0.006285961664644436,0.0067949977395567775,0.0067949977392305705,0.0030598084344024864,3,11,F
Ant394,0.005542356790928002,0.005198655323176941,0.005198655323086319,0.0028248728935210835,3,11,C
Ant4,0.00328633387594609,0.0028243819864655034,0.00282438198629206,0.000985130129799056,3,11,F
Ant7,0.010009632557089346,0.011849686087727527,0.011849686086740233,0.0016654736400552124,3,11,F
Ant398,0.006855599342383368,0.007388493924166491,0.007388493924876441,0.0017238762256371037,3,11,N
Ant1,0.007754228135601951,0.0077737336066581566,0.007773733606568198,0.0035899894727970806,3,11,C
Ant0,0.006620993141684792,0.007630212342422143,0.0076302123417416766,0.0007318583390605843,3,11,F
Ant2,0.00614120300353594,0.004951101106668412,0.004951101106759935,0.005940545679469273,3,11,C
Ant76,0.005484628664324569,0.006012444457153929,0.006012444456666155,0.0009231169826432245,3,11,F
Ant137,0.006138576899537198,0.005894863475554994,0.005894863476128191,0.0014132884722140432,3,11,N
Ant74,0.006163334610263245,0.006276054416026881,0.006276054416684579,0.0009094753455581381,3,11,N
Ant72,0.005927891706663833,0.005359038880888328,0.005359038881316879,0.0012853151910291263,3,11,N
Ant71,0.0049787539774136655,0.004577820212747335,0.004577820213046677,0.0012473069339388925,3,11,N
Ant70,0.0063037081505418315,0.0058965375553946065,0.005896537555280274,0.004176558722759019,3,11,C
Ant610,0.006298095023722136,0.00624575433196786,0.00624575433255756,0.0009533178523650654,3,11,N
Ant592,0.0048646158690810294,0.004408975929662473,0.00440897592965594,0.0019818007047199275,3,11,C
Ant19,0.005142650786364824,0.005167183376881545,0.005167183376565147,0.001868453509977675,3,11,F
Ant614,0.006392539705328517,0.006215935015315298,0.0062159350158307565,0.002603156380289385,3,11,N
Ant15,0.00465098119283994,0.004226309213693652,0.004226309213562726,0.0022262968127694247,3,11,C
Ant17,0.007481711577606661,0.007439586101671823,0.007439586102232654,0.0014642417885399961,3,11,N
Ant13,0.004435999525829735,0.004061500073189363,0.004061500073378367,0.0017217378785067243,3,11,N
Ant12,0.010358508843601047,0.011700392406673789,0.011700392406178008,0.004725226348656165,3,11,F
Ant97,0.013333105541916083,0.014270605395737847,0.01427060539715585,0.0021616254855159616,3,11,N
Ant96,0.00708115073361098,0.006942416407082611,0.006942416407416451,0.0023787382648941657,3,11,N
Ant169,0.0037193399125400365,0.003304732431717669,0.0033047324314461578,0.0006552781793780593,3,11,F
Ant298,0.006344295910567982,0.006013975444122702,0.006013975444599506,0.0016557031534373114,3,11,C
Ant299,0.005436865091497403,0.005881999629742809,0.005881999629292378,0.0009763515819622697,3,11,F
Ant296,0.00491121809741799,0.004972415406452677,0.004972415406119699,0.001914255529322242,3,11,F
Ant161,0.013737229204673615,0.015269535770467569,0.015269535769346228,0.0020257446875809855,3,11,F
Ant518,0.0053268823912783194,0.005849547496670508,0.0058495474962069974,0.001633075941105898,3,11,F
Ant215,0.008966606235645503,0.01092294602630714,0.010922946025618916,0.0032299708849287787,3,11,F
Ant212,0.006337714136427144,0.006237528406088133,0.006237528406298595,0.002673883606184683,3,11,N
Ant210,0.005203429256421815,0.004650931604589893,0.004650931604481776,0.0027237741363542413,3,11,C
Ant458,0.006435241066665551,0.007227191827008656,0.007227191826626682,0.003130890565798112,3,11,F
Ant218,0.005468565358900481,0.005818012153965021,0.0058180121535944315,0.0022246396097915194,3,11,F
Ant219,0.009275532186829208,0.009227096587381075,0.009227096588050173,0.003724567744765651,3,11,N
Ant68,0.004863508195387725,0.004544844082606359,0.00454484408300841,0.0011351410928840935,3,11,N
Ant85,0.005554321058636893,0.005815032572227738,0.005815032571918694,0.0022202927096385858,3,11,F
Ant60,0.009761084816476905,0.010634080270859084,0.010634080271857945,0.0018906429308431492,3,11,N
Ant62,0.005202213687670077,0.005013375953683877,0.005013375953899115,0.001758579742376053,3,11,N
Ant65,0.004525249432766866,0.004852012851222534,0.0048520128507961,0.00034030407814266816,3,11,F
Ant66,0.001004190867711169,6.0110254838840465e-05,6.0110254838617804e-05,0.0,3,11,C
Ant604,0.009004359869427579,0.009114479821040494,0.009114479822039948,0.0006317128027114097,3,11,Q
Ant607,0.005469244252587092,0.005291238484794763,0.005291238485288546,0.0010664515506988534,3,11,N
Ant178,0.005398392733277491,0.005071751535831876,0.005071751536239879,0.0012117579008122084,3,11,N
Ant289,0.004676596987129121,0.0044028636624520185,0.004402863662779993,0.002300251807914871,3,11,N
