,PageRank,HubScore,AuthorityScore,Betweenness,Colony,Day,Role
Ant6,0.009857107649649565,0.009628440500506803,0.009628440500022813,0.002011392448145935,4,17,N
Ant607,0.010101961729578444,0.0084924897312653,0.008492489732553381,0.0017544754140970528,4,17,F
Ant647,0.010852690292162386,0.007505373221171916,0.00750537322446598,0.0007690750565998115,4,17,U
Ant299,0.017278584199296912,0.01944296219350269,0.019442962191505864,0.003726964633558112,4,17,N
Ant740,0.011788865130546595,0.012493776187487364,0.012493776186295743,0.00272026000180778,4,17,N
Ant954,0.015440240506331589,0.016734420378550635,0.016734420377799243,0.0025221719655808736,4,17,U
Ant838,0.009060328434485721,0.00862011698556027,0.008620116984997128,0.0015775992375321982,4,17,N
Ant263,0.01434774755153145,0.01645532798236619,0.016455327981558725,0.002858313034847291,4,17,N
Ant262,0.012655528733898368,0.013648389837243985,0.013648389835964066,0.0027838285227450936,4,17,N
Ant153,0.01568893748573899,0.01851491618882959,0.018514916187599168,0.003002227617374181,4,17,N
Ant332,0.014395582909206095,0.010328738003556244,0.010328738007252475,0.0022312240077819005,4,17,F
Ant289,0.01022648219486556,0.010184034551427492,0.010184034550838507,0.0022086363554053748,4,17,N
Ant334,0.013510838028792537,0.014268794590361242,0.014268794589046507,0.001970566218116389,4,17,N
Ant264,0.017600653483589513,0.02105900235721902,0.021059002354703506,0.0021615111331067115,4,17,N
Ant158,0.011610925459929708,0.010703951968277566,0.010703951968360917,0.0036300472361030585,4,17,C
Ant311,0.015464889129262676,0.01840147903789119,0.018401479036545126,0.003138335838149867,4,17,N
Ant646,0.012135955408109973,0.012168824432671008,0.012168824431802177,0.0023534177604490687,4,17,N
Ant176,0.015181738803824408,0.013038582891689533,0.01303858289384098,0.004027906529428086,4,17,F
Ant391,0.02223446347071412,0.02718782605896843,0.027187826056383174,0.002113114711823601,4,17,N
Ant170,0.011510410892296919,0.011907336869015154,0.011907336868480231,0.0033830355883996124,4,17,N
Ant564,0.01559121392531335,0.018865206680442025,0.018865206678103784,0.0024252655791781705,4,17,N
Ant540,0.016461883370233528,0.017865344229739885,0.017865344229660646,0.0034944454962865966,4,17,N
Ant25,0.01266031720102073,0.009941228159886484,0.009941228162173764,0.002682098429370377,4,17,F
Ant227,0.005876436213170739,0.002835866008341888,0.002835866008796848,0.0037939037221441257,4,17,C
Ant4,0.013907822139924468,0.016232735528446295,0.016232735526489545,0.0017173621096340725,4,17,N
Ant117,0.022966065662550675,0.026802321653691237,0.026802321652075203,0.0022348538863626063,4,17,N
Ant242,0.01810149605111631,0.02294663953019979,0.0229466395283136,0.0012773443380667616,4,17,N
Ant1,0.00674942089927126,0.00332250493085706,0.0033225049319241546,0.004020946112941323,4,17,F
Ant507,0.009888383622628836,0.006004288184436059,0.006004288185713057,0.0064898234234417596,4,17,F
Ant2,0.01827626036603332,0.014549718243935725,0.014549718248102427,0.0033114592529344144,4,17,F
Ant51,0.01589187179217608,0.013703176871592556,0.013703176874017793,0.003601502887039029,4,17,F
Ant592,0.017803578178896086,0.01935015448805727,0.019350154488425975,0.0029779927046950324,4,17,F
Ant191,0.006573547527220064,0.0021818802949913054,0.0021818802958880395,0.0,4,17,C
Ant32,0.0153793644907122,0.012824173761913835,0.01282417376368694,0.0036456333605522705,4,17,F
Ant59,0.015860498644023193,0.01628863660367953,0.016288636602598352,0.003326335080461716,4,17,N
Ant73,0.014919056629677992,0.01681538083849895,0.01681538083671103,0.0018822888863241555,4,17,N
Ant71,0.011786504273171586,0.01227343064933477,0.012273430648258619,0.002201202563010679,4,17,N
Ant593,0.016070974023236824,0.014107427185041403,0.014107427187197683,0.004027831890973476,4,17,F
Ant356,0.015321400424116503,0.0191667956334499,0.019166795632442214,0.0027466047807959706,4,17,N
Ant19,0.007602355912965484,0.006838198284666797,0.006838198284054582,0.0014884555404949171,4,17,N
Ant638,0.015601653254307589,0.010846494826388062,0.010846494830428568,0.0024953706749701976,4,17,F
Ant599,0.015419147951027497,0.0176126979990249,0.017612697997880775,0.003450288240609852,4,17,N
Ant929,0.00874617677263525,0.008293097154313476,0.008293097153353498,0.0013146445391437537,4,17,N
Ant17,0.014857783595006883,0.017596085659387563,0.017596085657835426,0.002342522149910792,4,17,N
Ant632,0.009208361336277757,0.007522698294407556,0.007522698295326178,0.0024163131169442375,4,17,F
Ant502,0.015543178551082554,0.018385134495296853,0.01838513449324809,0.0016926814592237427,4,17,Q
Ant140,0.013831101020726077,0.010137461663806295,0.010137461666216806,0.00706948864937254,4,17,F
Ant96,0.014021481524923078,0.014906965801162188,0.0149069658013827,0.0033587850682105748,4,17,C
Ant326,0.013189140400106818,0.014054470894052871,0.014054470893617273,0.0032587314989542173,4,17,N
Ant298,0.019267485695565398,0.017054876589596164,0.01705487659213526,0.004491961749859169,4,17,F
Ant534,0.011476010345631634,0.012346573257555919,0.012346573256114896,0.0013892312079642347,4,17,N
Ant305,0.016348015650486623,0.0194306712625713,0.019430671261704564,0.0028120455811474596,4,17,N
Ant148,0.012137363250452853,0.009090171789467957,0.009090171791779482,0.002271415911906164,4,17,F
Ant650,0.012923196722032305,0.009203841209505504,0.009203841212622528,0.002112789993370455,4,17,U
Ant476,0.006512783349377312,0.004642734238506338,0.004642734239260536,0.0017912224191342285,4,17,F
Ant217,0.012253442005565596,0.013364929002144966,0.013364929001008375,0.002951572190589978,4,17,N
Ant475,0.016515581672101518,0.01699306138424123,0.01699306138399774,0.003928046472037924,4,17,N
Ant115,0.009345459694641293,0.009116255082096994,0.009116255081711495,0.0012613982950299477,4,17,N
Ant210,0.009240221278206624,0.00693405890685933,0.006934058908401576,0.002294457643377677,4,17,F
Ant237,0.010821905802522243,0.010666660603876443,0.010666660603041448,0.002380073281102907,4,17,N
Ant252,0.01943940666089876,0.021867845849180428,0.021867845846898794,0.0029652922206028598,4,17,N
Ant250,0.011004199952523061,0.010720283109870131,0.010720283109393236,0.0022957473179028333,4,17,N
Ant256,0.007253484932669952,0.004601908484670606,0.004601908485040142,0.003000543430637806,4,17,C
Ant97,0.012515037714694715,0.011888690296906222,0.011888690298011513,0.0029440941951489647,4,17,F
Ant24,0.015299113669896234,0.017234009695495347,0.01723400969367693,0.0022211718361259424,4,17,N
Ant5,0.013216982249798902,0.011644126697627004,0.011644126698916369,0.007689654826950987,4,17,F
Ant530,0.014063309539044963,0.01422493053710674,0.01422493053647359,0.003736738154353187,4,17,N
Ant27,0.02287931138083898,0.025849066457383836,0.025849066455674002,0.0032812777216849427,4,17,N
Ant320,0.008711713607008486,0.005614739445445908,0.005614739447514764,0.0014114346535503664,4,17,F
Ant44,0.02908248787317435,0.0334971484088903,0.03349714840586093,0.00320237669777076,4,17,N
Ant120,0.016465531975252166,0.015607228302038995,0.01560722830415154,0.00991285717161767,4,17,F
Ant62,0.012007393490555346,0.01148580906498476,0.011485809066260351,0.002367377525861202,4,17,C
Ant49,0.012170154239696446,0.013865381807373471,0.013865381806410436,0.002475310076246521,4,17,N
