,PageRank,HubScore,AuthorityScore,Betweenness,Colony,Day,Role
Ant243,0.010655806627399489,0.005862551417779214,0.005862551418372873,0.002077504897584103,1,24,C
Ant242,0.008297962803045403,0.0024240333926935226,0.0024240333930770023,0.0023999857544526144,1,24,N
Ant482,0.009143794668625062,0.003958441253849332,0.003958441254299413,0.0026364558578549067,1,24,N
Ant621,0.016473633410276203,0.025757239998927577,0.025757239997786306,0.0031019846357680683,1,24,U
Ant507,0.012710761169628796,0.0209255064719392,0.020925506470690344,0.0007051984371176448,1,24,F
Ant137,0.010055487065661468,0.004760880813187032,0.0047608808137253695,0.002681160264661894,1,24,N
Ant173,0.007362844745180675,0.0012438753280267854,0.001243875328330597,0.001178515270481736,1,24,N
Ant153,0.010434093434111998,0.007869638851020572,0.007869638851361976,0.002931329764200643,1,24,C
Ant260,0.024262564127099002,0.02941578198354799,0.02941578198361317,0.004955732778282577,1,24,F
Ant289,0.012643549527559337,0.013212478995340468,0.01321247899553252,0.0037385749580160295,1,24,F
Ant218,0.010710746513380179,0.010466570197018077,0.010466570197157955,0.0037284021860962313,1,24,C
Ant156,0.007198968591332063,0.0017038029867156778,0.0017038029870748512,0.0011863501544090277,1,24,N
Ant159,0.006500554583693177,0.0022400823853378194,0.0022400823856445467,0.0017918746607754837,1,24,N
Ant390,0.005403231710710643,0.0017984695328200602,0.001798469533046141,0.001087052550871941,1,24,N
Ant268,0.007849525689656517,0.0029108226469773883,0.0029108226474401947,0.0014802891130565078,1,24,C
Ant219,0.007467055379305869,0.0010551208020350992,0.0010551208024180683,0.00037793720023189233,1,24,Q
Ant176,0.012401588354677476,0.01670373499840987,0.01670373499794916,0.003222533773989922,1,24,F
Ant139,0.00724306991891491,0.0027473794301266586,0.00274737943044666,0.002680564203545607,1,24,N
Ant560,0.01769577414748696,0.0306560356765361,0.03065603567573285,0.0014417341152684325,1,24,F
Ant207,0.011053555254589313,0.004522344712827923,0.004522344713355581,0.003196235048628172,1,24,N
Ant117,0.01534869667403154,0.011066068748188216,0.01106606874873973,0.005322914678919322,1,24,C
Ant564,0.015157578593601893,0.01179794996477982,0.011797949965354347,0.006200995502691387,1,24,F
Ant55,0.012377521254502179,0.011449444940661505,0.011449444940956862,0.003645864940537989,1,24,F
Ant540,0.007305773577899813,0.00236698635943771,0.002366986359801184,0.0018038061612059776,1,24,N
Ant202,0.0159906103593781,0.010341431092544862,0.010341431093343371,0.004278262188352991,1,24,C
Ant115,0.017709458341862997,0.02845507689373668,0.02845507689299622,0.004080937807624449,1,24,F
Ant4,0.011490322905629863,0.006133906265581143,0.006133906266218149,0.0032303622881168607,1,24,C
Ant7,0.008604378238159622,0.0039137435368339,0.00391374353727016,0.0033037760574655723,1,24,C
Ant501,0.010622567627626922,0.0074106890680492666,0.007410689068395233,0.004513679991346496,1,24,C
Ant209,0.03161539145833187,0.04778179341991277,0.04778179341848187,0.004219728114711149,1,24,F
Ant0,0.007234457780043605,0.0022256908692154347,0.0022256908695519706,0.0028228969509965897,1,24,N
Ant52,0.010510967885084634,0.002939599915373715,0.002939599915884208,0.0023262605917693854,1,24,N
Ant191,0.009169544774761078,0.0019854308837998825,0.00198543088425416,0.0018188745855452456,1,24,N
Ant190,0.008515883876716484,0.0029980867517767225,0.0029980867522252028,0.0022177849034899083,1,24,N
Ant400,0.009787734674455869,0.008077575679756088,0.008077575680145626,0.002503649165885737,1,24,F
Ant347,0.012974401332148255,0.016065668187797415,0.01606566818730451,0.0035408079421272486,1,24,F
Ant76,0.01576166720605412,0.022861327711741222,0.022861327711200204,0.0034893158506939114,1,24,F
