,PageRank,HubScore,AuthorityScore,Betweenness,Colony,Day,Role
Ant242,0.04131964168776706,0.05286248258890951,0.052862482580193534,0.008058587997057526,4,32,N
Ant954,0.03697289364525209,0.04075650275860136,0.040756502755991283,0.006724216902148995,4,32,U
Ant263,0.026354088757847945,0.029984837717321532,0.029984837715798473,0.005009391549916691,4,32,N
Ant262,0.019069136851516663,0.015276533235480389,0.015276533237747247,0.007487984617540027,4,32,C
Ant264,0.01669114242079892,0.013616255353813299,0.013616255354251735,0.006613786631489903,4,32,N
Ant170,0.025254373693411634,0.027684424180647225,0.027684424179774285,0.0044704261446496885,4,32,N
Ant176,0.027630715660704807,0.025119343556784312,0.025119343558048266,0.008898814350417407,4,32,N
Ant391,0.04071303205878584,0.05402670125179911,0.054026701241252396,0.0019724232754753093,4,32,N
Ant227,0.019421746730338904,0.013548319170724308,0.013548319173621396,0.0036415716761820003,4,32,C
Ant117,0.04825844085779798,0.05431192410986459,0.054311924104666,0.00783307194885275,4,32,N
Ant6,0.036002176612996296,0.04075931835356756,0.040759318350302796,0.0067983590472005615,4,32,N
Ant2,0.03319165594889388,0.017314803324969864,0.017314803336159347,0.0063246159668569595,4,32,F
Ant51,0.020565646479714587,0.018186746081586318,0.018186746082828893,0.0035405060313137386,4,32,C
Ant191,0.012657885268752245,0.005382634057527918,0.00538263406052365,0.001588081156946767,4,32,C
Ant73,0.037120254516644836,0.04171747206201747,0.04171747206176126,0.007894394068998402,4,32,N
Ant593,0.022221439971102926,0.020616531837123902,0.0206165318393256,0.003869242114596743,4,32,C
Ant592,0.03431730438795576,0.039631575923270476,0.03963157592213933,0.003941574511718654,4,32,N
Ant638,0.024586200258574376,0.014473453282661556,0.014473453292316118,0.005503474617591856,4,32,F
Ant599,0.025873378894934886,0.026895505690314056,0.026895505689165357,0.005608206849380767,4,32,N
Ant502,0.016982746867662473,0.017903886900157998,0.01790388689786961,0.0011591558412060929,4,32,Q
Ant97,0.02354380609874124,0.01925532362952554,0.019255323632109165,0.007304512244939705,4,32,F
Ant299,0.04206579751565967,0.0506489293620814,0.050648929354093826,0.005650479986558829,4,32,N
Ant305,0.02481774122108178,0.015287110511456512,0.015287110516771944,0.0069536486040314835,4,32,C
Ant148,0.009686265686111908,0.004122729251522422,0.0041227292540690665,0.0027070162742480713,4,32,F
Ant650,0.02342493854864168,0.01256022748969839,0.012560227497955207,0.003017387984389653,4,32,U
Ant476,0.011595212734661114,0.0061222409915562825,0.006122240994209076,0.0010087379439735348,4,32,F
Ant475,0.036221715606595324,0.03662719858749803,0.036627198586669414,0.0073397266007036764,4,32,N
Ant356,0.03144608832824613,0.03664979873820233,0.036649798735467295,0.004845985215277875,4,32,N
Ant252,0.03748387673531606,0.0432295853163733,0.04322958531383986,0.0064503332225276,4,32,N
Ant256,0.024354054299649246,0.01149153410889624,0.01149153411665456,0.0021657631123411345,4,32,C
Ant24,0.027213780957466915,0.031530630517224836,0.031530630514574075,0.0026352304553989665,4,32,N
Ant25,0.0335138702965206,0.031491177175879674,0.03149117717901891,0.008175397493235924,4,32,F
Ant27,0.028761489820786263,0.037600415797134405,0.03760041579040806,0.0017380070311484445,4,32,N
Ant44,0.049596045394491674,0.055914956109143564,0.05591495610637408,0.0061322833792623425,4,32,N
Ant49,0.031071415184576255,0.03739889097666417,0.03739889097404871,0.00162566219342011,4,32,N
