,PageRank,HubScore,AuthorityScore,Betweenness,Colony,Day,Role
Ant621,0.013900859911741508,0.018185479601879165,0.018185479600313498,0.0026425869713193927,3,41,F
Ant229,0.015748347632927387,0.019807254557822104,0.01980725455722778,0.008117314528286367,3,41,C
Ant227,0.012285750952701445,0.012238901042898603,0.012238901043037789,0.004500614337583278,3,41,C
Ant117,0.010527825880124589,0.013452746612692208,0.01345274661186944,0.003990811173514898,3,41,F
Ant111,0.005115166521102701,0.00470127726968261,0.00470127726955825,0.001665854917857861,3,41,F
Ant220,0.012478588845601586,0.009756675708821176,0.009756675710057628,0.005264515284078331,3,41,N
Ant194,0.00957995206879896,0.012411037883978175,0.012411037883032406,0.0016188304189425952,3,41,F
Ant196,0.011982619459150997,0.015016275177426748,0.015016275176683197,0.003165168464550686,3,41,F
Ant191,0.0097723160715712,0.006912593578762557,0.006912593579376016,0.003342776850941499,3,41,N
Ant190,0.0066035352383400315,0.006310349920425436,0.006310349920346457,0.002481785176222548,3,41,C
Ant518,0.0016911282242768114,8.794209696362023e-05,8.794209698311943e-05,0.0,3,41,C
Ant324,0.008559197565912138,0.006074341926094828,0.006074341926589188,0.0025410550392620823,3,41,N
Ant329,0.013515814560464749,0.008602192073415815,0.00860219207498832,0.005871437956535522,3,41,N
Ant650,0.017852205210164708,0.02507726601839721,0.025077266016735447,0.004631738819841372,3,41,F
Ant556,0.00836897589212918,0.010561977276671632,0.01056197727610896,0.0017124448734567484,3,41,F
Ant252,0.013788680464323374,0.01945076943890294,0.019450769437730588,0.0040522394493774545,3,41,F
Ant251,0.006120822688532594,0.007819831413895811,0.00781983141315677,0.0004131161023044425,3,41,F
Ant256,0.008514030683867559,0.008512838089227176,0.008512838089220152,0.003462908855238463,3,41,F
Ant126,0.022835962341372598,0.031571852915082375,0.03157185291298913,0.005683084739085242,3,41,F
Ant26,0.008453203064367618,0.009874098558748916,0.009874098558349906,0.0018849895630661307,3,41,F
Ant27,0.012125843084497552,0.01563241327125159,0.01563241327013095,0.004267388528377503,3,41,F
Ant20,0.011604677239943757,0.011515780886739409,0.011515780886979984,0.004532942977158694,3,41,C
Ant23,0.007746114467265832,0.003705014587700308,0.003705014588354926,0.0012487522701815155,3,41,N
Ant482,0.010354111804332605,0.013371263113727607,0.013371263112777,0.0026025368310850132,3,41,F
Ant137,0.00470556991123282,0.0017782306062504119,0.0017782306065553207,0.0006440705558848972,3,41,N
Ant334,0.009500888399190149,0.0066443485332509135,0.006644348533861514,0.004353620974118495,3,41,N
Ant560,0.012638061664235626,0.016100512853085565,0.01610051285206893,0.00271778646203578,3,41,F
Ant564,0.008631248401172164,0.0053520504683836016,0.005352050469163533,0.0017782006847391796,3,41,N
Ant243,0.01199023080206828,0.014384431061826013,0.014384431061121437,0.004923193341033047,3,41,F
Ant242,0.011107490881652601,0.007263855648725354,0.007263855649930963,0.0025173413115881027,3,41,N
Ant245,0.0020489253691747668,0.0007730101462472688,0.0007730101462021797,1.0577108176316162e-05,3,41,C
Ant244,0.00538081611939294,0.003715596267115592,0.003715596267476426,0.0016140755509381544,3,41,N
Ant51,0.013007735999473002,0.01736068328297191,0.017360683282321106,0.004674422900989352,3,41,C
Ant53,0.01833073709399299,0.014050503110212277,0.014050503112453505,0.004249625813647449,3,41,N
Ant52,0.014218193514879626,0.016662867797570858,0.016662867797134894,0.005202800779195481,3,41,F
Ant54,0.008450090408395018,0.009836604272247597,0.009836604271644416,0.0031893408223203617,3,41,F
Ant9,0.007454507922842904,0.007352611196722683,0.007352611196675789,0.0016794084496998326,3,41,F
Ant673,0.009453338335449146,0.011807749805553087,0.01180774980490304,0.0035003513587939295,3,41,F
Ant301,0.011070692514223364,0.010123444221751089,0.010123444222437526,0.003596919559016832,3,41,C
Ant476,0.009750727751825006,0.014420017241224414,0.014420017240275104,0.001256305291296042,3,41,F
Ant475,0.007389804948876226,0.008473047954866638,0.008473047954312637,0.0029146960474512105,3,41,F
Ant380,0.013460814157748614,0.01930347912599395,0.019303479124116764,0.0002783196279506338,3,41,F
Ant540,0.010030167912148244,0.006769340967971059,0.0067693409691366386,0.0030189864510138478,3,41,N
Ant115,0.01703144161560794,0.01425546747734199,0.014255467478631441,0.013539794457117784,3,41,N
Ant576,0.009643059086051417,0.007489759649100009,0.007489759649780095,0.0024667528682841295,3,41,N
Ant43,0.007179748741232741,0.004674136276935219,0.004674136277571587,0.001788825196181508,3,41,N
Ant48,0.012719413616854896,0.016435335006912882,0.016435335005750496,0.003968276244560974,3,41,F
Ant580,0.008035088117265162,0.003933121358733706,0.003933121359505378,0.001329819424026004,3,41,N
