,PageRank,HubScore,AuthorityScore,Betweenness,Colony,Day,Role
Ant242,0.024623030630753204,0.033222480301082005,0.03322248029838364,0.0017032840047443566,4,26,N
Ant607,0.011274730800201546,0.007634652637270148,0.007634652638752213,0.002587975054130875,4,26,F
Ant299,0.024652948840934392,0.027657151509011848,0.027657151507143894,0.0050207902532605755,4,26,N
Ant740,0.021421547383948022,0.015973778209598482,0.015973778212705594,0.004997509660615763,4,26,F
Ant954,0.02263614818692267,0.026055268233379603,0.026055268231936764,0.0033418708629039577,4,26,U
Ant647,0.019550428037746842,0.013430344157138887,0.01343034416143437,0.003198987629911616,4,26,U
Ant263,0.01766915605107014,0.01783635437147661,0.01783635437073873,0.003479486561821087,4,26,N
Ant262,0.0112644292499062,0.009486848781634914,0.009486848781942891,0.0022672720959046166,4,26,N
Ant153,0.014053687009459597,0.010848719401249004,0.01084871940217197,0.0036995015282018685,4,26,C
Ant332,0.022110264435460283,0.015593403972061598,0.015593403976884669,0.002494084459094398,4,26,F
Ant334,0.020315847813695484,0.025147543823071446,0.025147543821165918,0.002320179017687512,4,26,N
Ant264,0.01877566478228911,0.020894165736608898,0.020894165735228183,0.0025279827498959472,4,26,N
Ant638,0.02021943014834733,0.014412258165583273,0.014412258168470431,0.003691161236802988,4,26,F
Ant311,0.02202984873428167,0.026799231102397732,0.02679923110055816,0.0026685107016757702,4,26,N
Ant646,0.016494136804359537,0.018766501384428945,0.01876650138295529,0.001974612720042519,4,26,N
Ant176,0.018398695979498718,0.016839621046999393,0.01683962104756875,0.0053078172571066765,4,26,N
Ant391,0.024970966932657136,0.032703402171210275,0.03270340216846056,0.002961679571157932,4,26,N
Ant170,0.01653414693416951,0.017141950517416654,0.017141950516691436,0.004678878943234972,4,26,N
Ant564,0.01565463045633785,0.01647057710224587,0.016470577101043674,0.002432674875883725,4,26,N
Ant540,0.021945153124360194,0.01972228187090533,0.01972228187188427,0.004853634847497239,4,26,C
Ant227,0.01019978007564568,0.005884117913315099,0.005884117914077534,0.0014457157374183904,4,26,C
Ant117,0.018932358613319402,0.019963248192484375,0.0199632481916392,0.0023418590470128983,4,26,N
Ant6,0.020991106544434066,0.02268057047985109,0.022680570479013527,0.0038656911273977183,4,26,N
Ant1,0.00820703956111615,0.00457077411732866,0.004570774118142577,0.001504665764596797,4,26,C
Ant2,0.020677918498485024,0.01459804837658143,0.014598048380665495,0.0031520993625112474,4,26,F
Ant51,0.021329110959223286,0.01772915821476387,0.017729158216635395,0.00397902755928924,4,26,C
Ant191,0.011070205063026826,0.007522643675116115,0.007522643675680598,0.001443706443601537,4,26,C
Ant59,0.018976809823194253,0.02068690065272313,0.020686900651922375,0.003988824492767346,4,26,N
Ant73,0.023705311483613715,0.028196683188714794,0.028196683187487682,0.003797727968208552,4,26,N
Ant71,0.011717135643048463,0.01088962146426602,0.010889621463743223,0.0031997305376215476,4,26,N
Ant593,0.01625860032214779,0.01341578830663635,0.013415788308218853,0.004371791257184011,4,26,C
Ant592,0.018199256341981655,0.017990993418907787,0.017990993418566175,0.0034041726219735825,4,26,N
Ant356,0.02804554296931811,0.03651830517372827,0.036518305171057176,0.004246890338234239,4,26,N
Ant599,0.02293943412497707,0.02827008988237877,0.02827008988033064,0.0043628447248115435,4,26,N
Ant17,0.01836252810676712,0.022203177702104684,0.022203177700650268,0.0028629110154678008,4,26,N
Ant502,0.013474392899569953,0.013580082721388347,0.013580082720058093,0.00024632599337308646,4,26,Q
Ant97,0.0155018092821864,0.013083193014969725,0.013083193016367343,0.0030239433051022875,4,26,F
Ant298,0.021341735889147038,0.020628907210620686,0.020628907210995816,0.004389362881265382,4,26,C
Ant534,0.012780298444834921,0.01201124477908918,0.012011244778905136,0.0023630953776834847,4,26,N
Ant305,0.022564694134753305,0.022281549416684452,0.022281549416712242,0.00460828160650745,4,26,C
Ant148,0.0059275858418020005,0.0030121050214211493,0.003012105022045333,0.0005476123989273662,4,26,F
Ant650,0.01658183291715274,0.011488850519418612,0.011488850523083726,0.0019793306594128694,4,26,U
Ant476,0.009125436673626303,0.0057716975451142715,0.005771697546379669,0.0018029957861221703,4,26,F
Ant475,0.021862356648168678,0.02427342964942883,0.024273429648383398,0.005463812430720417,4,26,N
Ant115,0.014355033095736472,0.015964195556784765,0.015964195555958648,0.0030022288064282714,4,26,N
Ant237,0.012871856077152672,0.009422510405082117,0.009422510407143023,0.002368764248962784,4,26,F
Ant252,0.020798556088762004,0.021437979081750866,0.02143797908006839,0.0031534538995953315,4,26,N
Ant250,0.009562479030871622,0.00937962407140143,0.009379624070842847,0.0022539227556235115,4,26,N
Ant256,0.016288948220107482,0.012794624355793894,0.012794624356740187,0.002500667942929352,4,26,C
Ant24,0.02224088552946843,0.02677309349777779,0.02677309349609503,0.004106379605042176,4,26,N
Ant25,0.020347282084880763,0.01462836533899326,0.014628365341935885,0.00425302055940906,4,26,C
Ant27,0.0260647278153259,0.034673728344105745,0.034673728341080796,0.0012299360718289675,4,26,N
Ant44,0.028357203122816713,0.035894811756074785,0.03589481175318253,0.003621192785716572,4,26,N
Ant120,0.014605483436380365,0.011743702403448358,0.011743702404325915,0.002594353193417167,4,26,C
Ant49,0.02114037230055805,0.02339965005698065,0.023399650055743865,0.0035247124561118893,4,26,N
