,PageRank,HubScore,AuthorityScore,Betweeness
Ant621,0.008834516700278265,0.01087128718560165,0.010871287185036566,0.001790015458616091
Ant229,0.00980578951139965,0.008601069610039376,0.008601069610737174,0.004090572009442101
Ant115,0.015325081642533102,0.009612538299720693,0.00961253830192948,0.0045263774839264855
Ant117,0.007109604831400096,0.006956450356107997,0.0069564503561637325,0.0035063433169622957
Ant111,0.004371419266863007,0.0033955754425464804,0.003395575442731436,0.0018776802192542444
Ant220,0.00806594376740632,0.004801942211790531,0.004801942213082645,0.0029323031694582814
Ant194,0.008296897335893757,0.008923782166397774,0.008923782166100713,0.003407018524478474
Ant196,0.019764505112053212,0.03418438623025206,0.034184386225549014,0.005389312194897401
Ant191,0.00909811520205864,0.0049587407537417146,0.004958740755215714,0.002992725270130717
Ant190,0.006886924655685854,0.006225253433469159,0.006225253433995152,0.0021325375109498717
Ant518,0.0013339962086662469,2.066312048152127e-05,2.0663120492194264e-05,0.0
Ant324,0.009716871372791931,0.006216421423143831,0.00621642142451938,0.002498032507338863
Ant329,0.007182308374212436,0.003733138111824382,0.003733138112919498,0.002571509564392264
Ant650,0.005889145481692623,0.007550021371680994,0.007550021370955958,0.0018751803618152108
Ant556,0.0063617947407120885,0.004656828586820832,0.004656828587273911,0.001622470154260612
Ant252,0.008510665438417081,0.010885971224299166,0.010885971223431087,0.004748616524980936
Ant251,0.010295265429568568,0.019790045078648365,0.01979004507521679,0.003069221645961348
Ant256,0.009240577674650594,0.0106219411327461,0.010621941132475714,0.0027309682370433986
Ant126,0.009435176686376223,0.008994143109980143,0.008994143110332167,0.004161066290625035
Ant255,0.007762258199775562,0.010609378911169977,0.010609378910213695,0.001800919453697183
Ant26,0.006540815741745285,0.005545312412745899,0.005545312413098961,0.0026383352496117687
Ant27,0.007136183734598477,0.010197688783202315,0.010197688782029254,0.0015113515914377208
Ant20,0.013165785142570406,0.007189748055816933,0.007189748057883201,0.019996333437635117
Ant23,0.007062376514620335,0.0038070801258265918,0.0038070801268854735,0.0011731965869493913
Ant124,0.007275123086610847,0.00971860884013156,0.0097186088391386,0.002468071878228323
Ant331,0.007164689829048904,0.005201512467156849,0.005201512467843116,0.0032610259303825287
Ant334,0.007071599508199185,0.004394122844417837,0.0043941228452500005,0.002072171532597848
