,PageRank,HubScore,AuthorityScore,Betweeness
Ant621,0.013768022016538217,0.01246531691453804,0.012465316915489365,0.00535757613763378
Ant665,0.007113305101697129,0.0025622126334404736,0.002562212635267877,0.001652464021557769
Ant356,0.008620810306932819,0.0025168731473395414,0.0025168731496184264,0.0015309161910349348
Ant540,0.007860745520104451,0.01649078718766218,0.016490787184153435,0.00010771868057661035
Ant227,0.009026575910957194,0.004625312860088196,0.004625312861269202,0.0030289746901300796
Ant114,0.005197576947784904,0.0014851817851806977,0.0014851817862954815,0.0008836758074235847
Ant112,0.0070857747811557915,0.0037657475836867385,0.0037657475845454215,0.0017833572722925648
Ant195,0.01047778041797709,0.010521574077177444,0.010521574077307501,0.003355636628730648
Ant518,0.010537115757014286,0.010888581137184225,0.01088858113688783,0.010286666539368168
Ant492,0.008238065579762937,0.0027501053712759168,0.002750105373209739,0.0019265970185926846
Ant324,0.0064448228080810094,0.0036858358118339986,0.0036858358126487093,0.002887557869883735
Ant650,0.012460900747331303,0.0037158984899232114,0.0037158984932364465,0.0022378638210486653
Ant556,0.009285154095558053,0.0038433871389622664,0.003843387141054683,0.0024396971535844995
Ant552,0.00634125666445085,0.002533226366379176,0.0025332263677564425,0.0012005802143729364
Ant256,0.009535079926410239,0.031107611185489936,0.03110761117851398,0.00012611800985285268
Ant257,0.006619540488999881,0.002456783313245429,0.0024567833146078803,0.002076590204390039
Ant126,0.014768409370657942,0.023587510040193056,0.02358751003776701,0.014228838594779674
Ant26,0.00631619987138043,0.0026254058268698624,0.002625405828142395,0.0024244316587481206
Ant20,0.007674411114240545,0.01775030128276274,0.01775030127916039,0.002010273199460855
Ant137,0.007168377601374006,0.0030240048084347014,0.0030240048100284083,0.0007612456226143342
Ant332,0.011302120854993635,0.0034585961151365418,0.003458596118027129,0.0025898621302803244
Ant647,0.001431720425294303,1.759988582259249e-05,1.7599885843235583e-05,0.0
Ant560,0.006733635162545564,0.002915834560888814,0.0029158345622685537,0.0034584780298306185
Ant564,0.008822357035607232,0.02153649989086552,0.021536499886670325,0.005908919411171725
Ant243,0.008887646741509811,0.024523008934255824,0.02452300892881228,0.00012749398294588116
Ant244,0.009952747821587556,0.0031768664135177,0.0031768664160270067,0.002306314497323054
Ant50,0.008467931207591302,0.0033654155346065015,0.0033654155365433814,0.003326710506377277
Ant52,0.0049982776727630915,0.0012936313034912737,0.0012936313047633246,0.0006357219311674211
Ant55,0.009068359441132783,0.014063959291128027,0.014063959289180621,0.008931890105154458
Ant140,0.008573308686111324,0.003707310306844554,0.0037073103087529465,0.0021651898752031826
Ant147,0.009040184347230067,0.0037074729026317535,0.003707472904824778,0.0030187866934416902
Ant144,0.009698409539726,0.0033722775791720115,0.0033722775813230764,0.002333509409143372
Ant305,0.005607468996715356,0.0029739623120810413,0.002973962312536729,0.0013591719210566513
Ant148,0.007930288596228043,0.0022884501461680738,0.002288450148251704,0.0020622109327141543
Ant673,0.008791420145531798,0.0024334189059544435,0.002433418907970255,0.009948037328675921
Ant301,0.008819036795395589,0.002943012974698346,0.0029430129770280683,0.0016250873655161316
Ant476,0.01105056285638659,0.0033419303001321447,0.003341930302832708,0.0026843982359573628
Ant575,0.007903853507718085,0.003400197014147174,0.003400197015342501,0.002402874624912459
Ant502,0.003536259209897628,0.0028536374494444548,0.0028536374492802805,0.0030939053128073725
Ant40,0.003911388083335149,0.007454657047013596,0.00745465704544507,7.374195393933326e-05
Ant44,0.011814345522028152,0.0035294007187323326,0.003529400721687766,0.003177983240777267
Ant43,0.010147759267879627,0.022746186176612528,0.022746186172030072,0.005876097486599841
Ant580,0.009789405889627584,0.009354181792604693,0.00935418179255041,0.01064707968020556
Ant398,0.014586347075011049,0.030139811194737826,0.030139811188989136,0.006593626380189948
Ant507,0.013317768737988074,0.022913077319486986,0.022913077315954856,0.007202199862386567
Ant262,0.005923526232094377,0.003915552167867082,0.003915552168170875,0.00212931290227199
Ant260,0.009074914802220594,0.009548167197639528,0.009548167197279165,0.013697522401845711
Ant265,0.005560211263603673,0.006313231010744933,0.006313231010273128,0.0072443094039270585
Ant264,0.0061317851170288535,0.010026456143574728,0.010026456141921262,0.005502023598845999
Ant313,0.00851274401112412,0.0033505503396878,0.003350550341424069,0.0030600073133160792
Ant158,0.007840779754433215,0.024405499936771886,0.024405499931573787,0.0012958326256952036
Ant311,0.011836602824463874,0.011429316755059168,0.01142931675543449,0.009609380142466574
Ant268,0.012543900110596709,0.02674007794310139,0.02674007793793391,0.006222486113272194
Ant509,0.011506125377171198,0.004924421840811999,0.004924421843388932,0.0023533257619988758
Ant395,0.0052143306456110695,0.0023082165086054113,0.0023082165092159932,0.0013045184278884913
Ant5,0.009885567043068273,0.003835432084450671,0.003835432086727211,0.002713409900112195
Ant7,0.009102917769283878,0.006479538596098214,0.0064795385968111,0.0041407271199565806
Ant6,0.009563172042056757,0.004726372649626886,0.004726372651478699,0.004198393875852142
Ant0,0.013221317255297625,0.004937784971462592,0.004937784974742949,0.003125592298002695
Ant2,0.00713922680545251,0.004267632323582217,0.00426763232446157,0.004052120795834622
Ant72,0.013137844036326665,0.02530812581521673,0.02530812581093228,0.010074708192784596
Ant593,0.01321226836469457,0.0072381571972237385,0.007238157199615532,0.0060434003803110335
Ant592,0.007226443578166973,0.0018406294199814614,0.0018406294219703173,0.0003753833596849733
Ant19,0.011133803372183226,0.004882890763187102,0.004882890765409561,0.0042826780906817545
Ant599,0.009439643057962514,0.00412757942207991,0.004127579424267156,0.0035328145438266677
Ant14,0.008874052544286665,0.020394428951457325,0.02039442894732111,0.0028139848468916413
Ant12,0.012266925557968546,0.0323968567332785,0.03239685672629553,0.00013754157521504506
Ant97,0.007951599287162357,0.0029400237360148597,0.002940023737794858,0.011934956111579353
Ant96,0.007917977604122384,0.0035812903353072906,0.0035812903369196506,0.002214890937074249
Ant169,0.007321240709166478,0.0036196211733025545,0.003619621174522449,0.0028188616216191812
Ant298,0.010824539870008714,0.003071964277440666,0.003071964280163009,0.0024953896502085933
Ant296,0.006826254427642902,0.0028662507215799294,0.0028662507228255966,0.0017816743760378762
Ant294,0.01126449426749098,0.027318224676186054,0.027318224670402846,0.005494059715131219
Ant99,0.007104140541302071,0.002987199856797036,0.0029871998584080107,0.002038563669027988
Ant98,0.011705897026764802,0.004976576372491509,0.004976576375272941,0.0046238336387095435
Ant217,0.013250859399537592,0.036710453215924824,0.036710453207755865,0.00031542425797274
Ant215,0.02918482669238417,0.06445625808231203,0.06445625806902153,0.008778691166240084
Ant212,0.008889627296170986,0.021698583704514583,0.02169858369997464,0.003641087567679886
Ant210,0.010241475615616152,0.005653950953047318,0.0056539509546614545,0.0058483330844377596
Ant219,0.006960550399040117,0.002828867149365499,0.002828867150811787,0.0019677283893609417
Ant400,0.007149481452543332,0.002480853039676236,0.0024808530413410264,0.0017608607315055624
Ant161,0.006306526024393406,0.0024464067027360815,0.002446406704007912,0.0022364891331851998
Ant60,0.007111857274293625,0.0019045800478717147,0.001904580049668095,0.001548787456138128
Ant62,0.007996140234635612,0.0023926022498022095,0.002392602251770277,0.002159487801389467
Ant63,0.00785320634990922,0.0024306672223643076,0.0024306672242683297,0.00219457910880356
Ant65,0.00507108739990712,0.003427707635993139,0.0034277076361430682,0.0011154497867052185
Ant604,0.010010913951583806,0.011178672424999321,0.01117867242491554,0.004095799678404592
Ant607,0.012546839095173278,0.03307146654335965,0.03307146653645875,0.0036108464673775278
Ant610,0.007479828837265411,0.003923600664981601,0.003923600666104433,0.0019262897162850858
Ant178,0.010101388195248742,0.019771473308906752,0.01977147330547443,0.008114201906022201
Ant289,0.009813453418878001,0.0151147777527201,0.015114777750963869,0.009316423120275663
Ant632,0.0023865339583642505,0.0026782656875357254,0.0026782656870322015,0.0002575105805766701
Ant172,0.005585063375072383,0.003787552585955096,0.0037875525862664902,0.0020153432447318808
Ant170,0.012667327045746904,0.0063614879591026375,0.0063614879616751595,0.004356204324060212
Ant176,0.006766164435304877,0.016494686222008035,0.016494686218743036,0.0023662404982045353
Ant174,0.011354743168586093,0.0039689755768806375,0.003968975579698621,0.002370183104424408
Ant206,0.013675233952392623,0.004319090551978477,0.004319090555480618,0.0029169121421717594
Ant202,0.007983930355698757,0.019950604612561065,0.019950604608371725,9.10557940243009e-05
Ant209,0.0071918153008294,0.00199429649015755,0.0019942964920574035,0.0011446364024575491
Ant15,0.008938550958391998,0.0026877635348593687,0.002687763537423192,0.0015552832252830897
Ant38,0.006356948282659608,0.0023978120306414087,0.0023978120320663127,0.0018661594715698524
Ant638,0.00948325161049921,0.027176661502187262,0.02717666149628168,9.05211604621444e-05
Ant32,0.00816784514782142,0.002719596250838845,0.0027195962528431625,0.001693216847672849
Ant30,0.01150394198064297,0.004738972824147975,0.004738972826595391,0.0032789758334258357
Ant35,0.006689603152075519,0.00561729520769662,0.005617295207935636,0.0024512391587233847
Ant232,0.012678645240360472,0.011478715503208262,0.011478715503971504,0.005687263726222914
Ant237,0.007982499770280168,0.0036046032606725158,0.0036046032623486134,0.0017952069288633629
Ant342,0.009255962926677257,0.0037115302746629428,0.003711530276365393,0.002650021478019591
Ant105,0.008143366725450168,0.002006753386046853,0.0020067533880902878,0.0007154918775725252
Ant102,0.007893565481685478,0.002400062161094985,0.0024000621629186097,0.0028925559961381414
Ant437,0.00734017154787894,0.003744230726716684,0.003744230727638921,0.0023279920987613815
