,PageRank,HubScore,AuthorityScore,Betweeness
Ant621,0.014354907551246566,0.018327929861365534,0.01832792986075066,0.003607288859657174
Ant540,0.008564799880075712,0.004533669581837213,0.004533669582194179,0.0020052219895515372
Ant227,0.01125019280159362,0.011431672319537031,0.011431672319712097,0.003881033076680808
Ant117,0.007721890217906335,0.008936460166204526,0.00893646016590176,0.003244173871107977
Ant111,0.005666052068923911,0.0065472924109142286,0.006547292410812058,0.0014610692584914608
Ant220,0.01066376899686124,0.007452965909118127,0.007452965909492432,0.003080088795123482
Ant194,0.00762210794159053,0.009840807608705614,0.009840807608212017,0.0002080557541929365
Ant196,0.02218276250901894,0.030416992531912268,0.0304169925310331,0.007952604206969279
Ant191,0.009578579991262234,0.006363634110766262,0.006363634111063286,0.0018107497764489643
Ant190,0.004102793039895436,0.002751389591829418,0.0027513895918458028,0.0006847307857666366
Ant324,0.010398892486258674,0.008489654331894213,0.008489654332109492,0.002264391696371779
Ant329,0.008827173643024058,0.005044076306717042,0.005044076307094808,0.003473086132303657
Ant650,0.013337516421383916,0.019730480805309942,0.019730480804748447,0.006500769175506764
Ant556,0.007992774711004458,0.009790131438392717,0.00979013143812741,0.00268496452291018
Ant252,0.009571839999931563,0.01302564071942573,0.013025640719007234,0.0037461220632569485
Ant251,0.00663445284515332,0.008288926394064618,0.008288926393704415,0.0007660532626175385
Ant256,0.015778584172173996,0.023115382879909618,0.023115382879503796,0.0039310769977988795
Ant126,0.012924400698105387,0.016723775601830672,0.016723775601216802,0.0022473228903414286
Ant26,0.010399365608608057,0.012351796906591968,0.012351796906514303,0.005118491751586999
Ant27,0.010946062855654252,0.015150174830492592,0.01515017483001145,0.0031682655315394843
Ant20,0.010708332447346638,0.011596094934998847,0.011596094934916095,0.0038298872899050224
Ant23,0.009723263963512299,0.007910969079111676,0.007910969079373047,0.0037518074614369557
Ant482,0.01279954305084014,0.01766971885248815,0.017669718852023276,0.005775759121330309
Ant331,0.01013035660600116,0.01062830322708179,0.0106283032270817,0.005372769137787716
Ant334,0.009313773234105923,0.005305359933770747,0.00530535993413279,0.002608345645436306
Ant560,0.012100731379158665,0.01803293537085899,0.01803293537020587,0.0020587994571516347
Ant564,0.006886821160428648,0.0034184642573730738,0.0034184642576784853,0.0011336733021088524
Ant243,0.013304971734361857,0.01663817280006735,0.016638172799749655,0.009451982865870895
Ant242,0.009804061128943165,0.005021526620703972,0.005021526621135952,0.0034388703036640476
Ant245,0.002343431279941522,0.001218609341920625,0.0012186093418836022,3.672796281029274e-05
Ant244,0.005880047425712582,0.0027772870127340888,0.00277728701296095,0.0010887702936168149
Ant51,0.014112278383411577,0.015836950446270273,0.01583695044637567,0.006877897348916228
Ant53,0.010124004459341031,0.0062732365983565455,0.006273236598780506,0.005134164177798298
Ant52,0.01600073264873038,0.020969590832339128,0.020969590832026423,0.005949319776858782
Ant54,0.00687206313017993,0.008110479528397841,0.00811047952814094,0.0017052167653204507
Ant397,0.012613770580189835,0.012443660136656513,0.012443660136870437,0.004597678021685626
Ant673,0.009174928121838805,0.011960413502313234,0.011960413502145651,0.002925742744245584
Ant301,0.011482996834926753,0.01062666296911703,0.010626662969420312,0.004252078669767603
