,PageRank,HubScore,AuthorityScore,Betweeness
Ant621,0.01130055214494833,0.013979280957974651,0.013979280957467278,0.003442805891672464
Ant540,0.010150969802648431,0.00683298292634317,0.006832982926757993,0.008898147778322244
Ant115,0.01512239862868569,0.013426528097008622,0.01342652809749988,0.005209216992083606
Ant117,0.007776282513130462,0.009136461671188647,0.009136461670869825,0.0014718929071347415
Ant111,0.005125773923273134,0.004994640110154157,0.004994640110095928,0.0012956733941640864
Ant112,0.009177501142057431,0.01074219768696645,0.010742197686812713,0.0030963783133216923
Ant194,0.01219309831762964,0.014846414513204757,0.014846414512624173,0.0020980640146401022
Ant196,0.019717812269749384,0.02302927146833273,0.023029271467544278,0.004822497321526257
Ant191,0.009566981473817935,0.009137083936315923,0.009137083936495694,0.002280977000327675
Ant190,0.0076546204936631035,0.007729391916428898,0.007729391916446483,0.0027859822677725834
Ant518,0.0016913309191456173,8.422499899530373e-05,8.422499900213552e-05,0.0
Ant324,0.009981119545370001,0.010282853532352101,0.010282853532372647,0.0050930599740273775
Ant329,0.008004220448514883,0.006313322419115318,0.006313322419347147,0.0033799082105923344
Ant650,0.008225082978635896,0.009935249755330909,0.009935249754911921,0.0013323280061750833
Ant556,0.007600994129026157,0.008262985080145727,0.008262985079998342,0.0020967569446779066
Ant252,0.011070127554950562,0.013079095374327263,0.013079095373943438,0.004947700465601792
Ant251,0.0065519491282686575,0.0071273008426448676,0.007127300842366549,0.0014694383413404119
Ant256,0.016963878831419015,0.020952303324888833,0.02095230332460399,0.006010326809964401
Ant126,0.016487894469486744,0.021200720255818272,0.021200720255185258,0.002878274943464299
Ant26,0.010136063858404506,0.012528436708520718,0.012528436708296712,0.002658063688335536
Ant27,0.012443290198035738,0.014283840999964548,0.014283840999509204,0.004180788196677763
Ant20,0.012569588384014577,0.014413817740425798,0.014413817740287512,0.003371237301831829
Ant23,0.008283348401691306,0.006202210915370704,0.006202210915551718,0.0018533881659516735
Ant227,0.012539071157677849,0.014314277063795245,0.014314277063907638,0.005637184490467751
Ant482,0.008570014852682727,0.009177157717185445,0.009177157716650074,3.8779705875037135e-05
Ant331,0.0074139138878446245,0.007795224560466095,0.007795224560483323,0.00232798751890899
Ant334,0.013027796522362781,0.009239055725231681,0.009239055725769267,0.0029554043878818417
Ant560,0.013546198631952425,0.015723329774212827,0.015723329773622507,0.003810669741325034
Ant564,0.004906045099001495,0.0024091737383493024,0.0024091737384828553,0.0013722340677407815
Ant243,0.010721120893086909,0.012109113259802967,0.012109113259545386,0.005622542932443694
Ant242,0.011455892420037146,0.007601862661932074,0.007601862662454919,0.0015203363028244157
