,PageRank,HubScore,AuthorityScore,Betweeness
Ant621,0.005150814758290324,0.005320599262528696,0.005320599262367572,0.001925140103515756
Ant665,0.0073962409222021065,0.007180573427694268,0.007180573427749437,0.0032052017771019743
Ant356,0.0058522210596059525,0.00494939952497695,0.004949399525155773,0.0021173144711765964
Ant118,0.0052541054871064,0.004857283717241468,0.004857283717261368,0.0021629917574699717
Ant229,0.00808224594596049,0.007153635437038989,0.007153635437385942,0.0030743325369146954
Ant227,0.010350374525679926,0.010261222493380701,0.010261222493423965,0.003867865732437567
Ant117,0.00756305101896018,0.008362883046283078,0.008362883046070125,0.004075913622700163
Ant111,0.004507396560912636,0.0036556554014479884,0.003655655401473967,0.0021324233942027326
Ant221,0.00407708608330671,0.004201570327793197,0.004201570327611974,0.001241254809463935
Ant112,0.005935242446681428,0.006010614605108186,0.006010614604964103,0.0026248006173625227
Ant194,0.005931548944984449,0.005620957057057285,0.005620957057058487,0.002722603167959833
Ant196,0.012654928053186252,0.016642893360969083,0.01664289336006242,0.002031540749244364
Ant191,0.0070875873129510394,0.006087606098534123,0.006087606098952753,0.0019447838824782739
Ant190,0.005650347258385363,0.0057858287795273045,0.005785828779440943,0.0022346826739060095
Ant198,0.008880331665598911,0.011036120630102671,0.01103612062947769,0.0018062905275914292
Ant217,0.004799706749860368,0.0038394190494928657,0.0038394190497647975,0.00153163949269943
Ant492,0.007848441359186439,0.006485934784779048,0.006485934785277752,0.002496466191545357
Ant324,0.0070677155094401424,0.006479531771470245,0.006479531771595394,0.0038749440635592997
Ant329,0.00495783935884491,0.004053045243520026,0.00405304524398777,0.0002945408270381991
Ant650,0.004605377771593188,0.004904779563785587,0.004904779563588735,0.0010807585278925333
Ant556,0.006637239873910824,0.005691977381127445,0.00569197738165929,0.0015805503252186402
Ant252,0.006287997272623197,0.0072440720848416474,0.007244072084481748,0.0013120417467131892
Ant250,0.0032819156182190977,0.002474010544604797,0.002474010544567437,0.001247842305491065
Ant251,0.004929082983004144,0.005499407153446103,0.0054994071531633505,0.0010272918037400427
Ant256,0.008818616429464804,0.010882651073361626,0.010882651072952044,0.003340160160208438
Ant126,0.002957926778971521,0.0021487221827300243,0.0021487221827399894,0.0008135688316162271
Ant255,0.00417614346572339,0.0036909226808912723,0.003690922680875429,0.0012341333612410697
Ant26,0.008014720752159945,0.0109651460039635,0.01096514600348948,0.0021107750619943507
Ant27,0.00425498484863953,0.0038304327098068872,0.003830432709704023,0.0018657690769274986
Ant20,0.006869533347966516,0.005715293500860879,0.005715293501229575,0.0021443188173227556
Ant23,0.004382082933757989,0.003633120216357678,0.0036331202164384254,0.0017822359659740682
Ant28,0.00487080507037256,0.004590614630909871,0.004590614630805234,0.0018118092678460595
Ant124,0.007250717654581684,0.00678630911431955,0.006786309114446078,0.002725352284850157
Ant156,0.0036501547814406982,0.0035942929821956627,0.0035942929820469006,0.0008775524274770272
