,PageRank,HubScore,AuthorityScore,Betweeness
Ant621,0.010315151706915139,0.01692241377696146,0.01692241377312065,0.0017770593924467009
Ant620,0.008978590212296288,0.0045930713784838855,0.00459307137981566,0.0026780125472744922
Ant356,0.015454849674010748,0.03184467094655694,0.0318446709396867,0.0008381158975758359
Ant540,0.006209063994361041,0.002994081044542351,0.0029940810453417386,0.00196086986406843
Ant115,0.006200014651636711,0.005868517207543458,0.005868517207956099,0.0027962373818412496
Ant117,0.01191928824776312,0.005770938865039401,0.005770938866819877,0.0026830247811250162
Ant113,0.015127845324706944,0.022117522770678494,0.02211752276959095,0.009455552838623288
Ant191,0.009880716312239836,0.0030513998197477387,0.0030513998210729247,0.0022072834567670057
Ant190,0.008672259756954686,0.004944750607083939,0.004944750608120007,0.003122828964434176
Ant217,0.011113903330989576,0.016619152738181688,0.016619152735172647,0.0025891167968435137
Ant492,0.01175070275843794,0.01837877974315285,0.018378779740709394,0.005929240403329093
Ant324,0.010313850192745676,0.01033706221208025,0.01033706221275586,0.0017855415758435873
Ant552,0.006867772052412395,0.002133728083777629,0.0021337280846226284,0.0019095226335665593
Ant257,0.011959274275546286,0.013952107175075787,0.013952107175933922,0.003570366219021098
Ant255,0.014180672415265393,0.023755825053938844,0.02375582505026293,0.005016422896857427
Ant26,0.009442449742864284,0.009870596692302783,0.009870596692859454,0.0028987450200159428
Ant27,0.013698952418171222,0.011158372180281808,0.011158372181815205,0.005433583205579342
Ant23,0.009789798695020264,0.01176707464071374,0.011767074639872532,0.006467527392693201
Ant29,0.009846789147653466,0.006511643814755084,0.006511643815952603,0.0037804399675184634
Ant482,0.005454335149618215,0.0018354648660660687,0.0018354648667146757,0.0014099774648737974
Ant137,0.006325572252704735,0.0027612910546939364,0.002761291055402118,0.001934644318762871
Ant400,0.0069381158736765884,0.004513083670046,0.004513083670753629,0.004522995182851429
Ant127,0.008942023334819419,0.004772307700479243,0.004772307701594298,0.0026141633118539945
Ant139,0.0059551449058308495,0.0024044830905608637,0.002404483091226542,0.0021059419278940113
Ant560,0.014782700662356879,0.021862314991424058,0.021862314991029096,0.0043733163514206455
Ant564,0.010905472939913412,0.006006932597048638,0.006006932598476245,0.004122275226594248
Ant243,0.00869780134672865,0.005524538963102515,0.005524538964281206,0.0024508255978959474
Ant242,0.006766059678939543,0.001763349718668554,0.001763349719548887,0.0011411518120825507
Ant50,0.008658769303190867,0.003486647935959603,0.0034866479372007825,0.0026302039488213394
Ant52,0.007999833305960801,0.0034003466723807785,0.0034003466734586433,0.0020033816452482305
Ant55,0.00812652227092926,0.0051685895346276645,0.0051685895356699246,0.002690024586730393
Ant142,0.017944487685524355,0.02976135080533186,0.02976135079977625,0.005125417161022549
Ant308,0.008903250392792548,0.007462434662735872,0.007462434663632772,0.0036178644180037294
Ant148,0.0091046003537021,0.014751940733275395,0.014751940729791463,0.00012498810027716258
Ant149,0.01559147101563632,0.026529209069129898,0.02652920906621531,0.005705429636575718
Ant475,0.012062492811931511,0.012004682660849848,0.012004682661711641,0.005321219586441894
Ant380,0.0053333817749972945,0.0020315856885888095,0.0020315856891593245,0.002218177367091621
Ant462,0.010168723858187612,0.014272861731536432,0.01427286173025909,0.005485567941825627
Ant42,0.007663733157159835,0.0031993910880376594,0.003199391089097282,0.0017227152372394816
Ant43,0.010466773980322927,0.017066246648116505,0.017066246645937533,0.0032437057491627474
Ant44,0.00887850925973497,0.011916206078716062,0.011916206077586075,0.006322841999437401
Ant501,0.010875935628990968,0.007781516187868114,0.007781516189241131,0.003968985597489064
Ant507,0.00915607892317311,0.01353787084945089,0.013537870846005176,3.713598841598495e-05
Ant153,0.00973577708982177,0.010125917498051001,0.01012591749841376,0.004011857867195282
Ant260,0.02490026318058313,0.04123015360035648,0.0412301535983936,0.005230426000691428
