,PageRank,HubScore,AuthorityScore,Betweeness
Ant621,0.007192189891283244,0.008380980130578263,0.008380980130064443,0.0093016433838345
Ant620,0.009584777672893967,0.006024007197813379,0.006024007198844278,0.00347443910350078
Ant356,0.010926963247004387,0.015408733510463717,0.015408733509419993,0.006668110566976596
Ant353,0.007677152800353416,0.009331203596561234,0.009331203596259474,0.0026139478466805687
Ant540,0.006259687134399359,0.004824512761319351,0.004824512761622177,0.003215911396154544
Ant115,0.00763701486756438,0.006140904053218181,0.00614090405392588,0.0019269260547235168
Ant117,0.010492022621788217,0.008953308308424654,0.00895330830914878,0.005479833139153669
Ant113,0.008283928485913158,0.007065714555699778,0.007065714556178858,0.0032205921931254375
Ant195,0.007449666395232641,0.011257229175263636,0.011257229173635436,5.651312569902556e-05
Ant196,0.011745616492937518,0.015420525048671238,0.015420525047650194,0.007812839345643858
Ant191,0.015200815624133035,0.010523881207544087,0.010523881209091937,0.006371541035905189
Ant190,0.009116311447939084,0.0056718010570982955,0.00567180105807096,0.002274806783836492
Ant198,0.007885866028025334,0.007914070350721407,0.00791407035077431,0.003876776132239107
Ant518,0.008318241304010881,0.008522209841961685,0.008522209841895372,0.00916584226842092
Ant318,0.011907717751844167,0.017949328683766946,0.017949328681548252,0.0005888673250609525
Ant492,0.008054973756944033,0.009849468000729623,0.009849468000089416,0.004316380256539521
Ant324,0.006957432265406957,0.010194158289002825,0.010194158287553134,4.022798435287884e-05
Ant552,0.008735701550948934,0.004890145513375132,0.004890145514385665,0.002109085838974942
Ant252,0.012508058612498778,0.01787384175722725,0.017873841754794558,8.696555470616255e-05
Ant124,0.01008804699702058,0.009591799955490329,0.009591799955727476,0.0101323253321661
Ant257,0.00925753639200448,0.007387439732819537,0.007387439733493706,0.0032122824804681938
Ant127,0.006218837370925131,0.003796800311212675,0.0037968003117725643,0.0029174710097141644
Ant26,0.010122437376191997,0.014126391133763265,0.014126391132971162,0.002348543359810733
Ant27,0.009609201535644913,0.007620610990464664,0.007620610991171258,0.005224663610169211
Ant23,0.008489960357161673,0.009701189732092344,0.009701189731634032,0.008663580768088871
Ant29,0.009171738991327403,0.0059202644377240364,0.005920264438691313,0.001757610747792533
Ant482,0.008749875641705778,0.006169281975929231,0.006169281976671004,0.003346688010262886
Ant137,0.007654615923820267,0.004517120568619406,0.0045171205694672,0.0015279719210291396
Ant400,0.0092872631520274,0.005725188518948721,0.005725188519989995,0.003339421522491704
Ant131,0.008674020566580983,0.013015282441732905,0.013015282440393424,0.0018968508987590009
Ant255,0.010324726803016576,0.01615342670885406,0.016153426707188053,0.0017616180951925073
Ant139,0.006716432047055914,0.0035781202370361023,0.003578120237804122,0.0008035243036650671
Ant560,0.01076237350858451,0.014339794788762685,0.014339794788043144,0.0052389049763312
Ant564,0.00842508946322741,0.006299832939617993,0.00629983294023766,0.003373630766665912
Ant243,0.007932182288911542,0.0053528593854763815,0.005352859386193554,0.0023296413614630187
Ant242,0.009533385262391576,0.005380039337975618,0.005380039339172133,0.001468874859628062
