,PageRank,HubScore,AuthorityScore,Betweeness
Ant621,0.011316116471282184,0.016114571478246378,0.016114571477003244,0.003978330669904608
Ant620,0.006809328442995476,0.0032680487710882154,0.00326804877169579,0.0031429368805584753
Ant356,0.01581470801552554,0.028467688196281163,0.02846768819412637,0.0026481873216986614
Ant353,0.01618401651625094,0.022997961839084927,0.022997961838868892,0.004193258589307601
Ant540,0.005950365079477248,0.002048294687541699,0.002048294688087493,0.0025368473914973923
Ant115,0.0051226553477172745,0.0023520063476688067,0.002352006348252102,0.0011848007934611151
Ant117,0.00864885519353175,0.005834305542920177,0.00583430554357279,0.005208832841462604
Ant113,0.014540661224896246,0.020947841070894677,0.02094784107043816,0.004304222384840952
Ant195,0.005482071851583936,0.005660210396995665,0.005660210395736785,5.4317400293903413e-05
Ant196,0.010819480241501126,0.014797061969807868,0.014797061968162403,0.0033879621273573673
Ant191,0.008173184337994995,0.002549301160874871,0.0025493011615691868,0.003680963722073148
Ant190,0.0071953562565932805,0.0031457624849127396,0.0031457624856678964,0.003087572093534093
Ant198,0.01144437329922519,0.015337032846266911,0.015337032844705728,0.0018028588302873138
Ant518,0.006864170103226817,0.007370062820102159,0.007370062820053507,0.0034405274809428802
Ant318,0.010943313025251504,0.014070992545168266,0.014070992542941488,0.0007011652066967465
Ant492,0.012441237815112305,0.018017071732088226,0.018017071730989383,0.004523347270230605
Ant324,0.00960882947642858,0.011584360663445953,0.011584360663562448,0.0026891006393162343
Ant552,0.007690631648880976,0.0019440795232090044,0.0019440795238951786,0.0027335057966997424
Ant252,0.018346836015588456,0.025875105952362313,0.025875105952074148,0.003960376010822251
Ant124,0.011600219068902438,0.01081084911938308,0.01081084912003403,0.005593508322453056
Ant257,0.010165995606037205,0.01273795619476645,0.012737956194812296,0.004516389689636795
Ant255,0.010421896664021055,0.014820778971168763,0.014820778970493087,0.0020011370675874665
Ant26,0.0078055540219033525,0.007851148685006417,0.00785114868521129,0.004138211094638996
Ant27,0.011444229762265792,0.010291894954636189,0.010291894955207933,0.00706068881540417
Ant23,0.008159577616716235,0.010030024031486631,0.010030024031006161,0.005382065351719415
Ant29,0.005093696584678179,0.0016494756938443436,0.0016494756942546818,0.0028937661782764655
Ant482,0.006413071876922006,0.00284642068311669,0.0028464206836956605,0.0032726387874786964
Ant137,0.005701233198207289,0.0013540056945939747,0.001354005695081152,0.002025405782437461
Ant400,0.007824314871415425,0.004884762530026986,0.004884762530665599,0.0038257638212062643
Ant131,0.010058062285061892,0.015064539442884658,0.015064539441684401,0.002173164064121116
Ant127,0.005445622220430913,0.0012504843436924873,0.0012504843441369278,0.0015854938402750317
Ant139,0.005644151503046626,0.0009105111791511988,0.0009105111796234987,0.0012191481264561012
Ant560,0.014192581283092061,0.020314450793666214,0.020314450793216702,0.0052669064517798046
