,PageRank,HubScore,AuthorityScore,Betweeness
Ant387,0.0052902157486557685,0.004093904756280806,0.004093904756429305,0.0011312843544074745
Ant356,0.009813973976301306,0.01012644661039298,0.010126446610252145,0.0026361595964807436
Ant353,0.007837062010884745,0.007690010331737483,0.007690010331884738,0.002261146121581155
Ant540,0.012129528704250526,0.013573586312104736,0.013573586311988073,0.002802408183520583
Ant227,0.007192129561957837,0.005012772611021835,0.005012772611198003,0.006098963642871145
Ant114,0.005986590593255407,0.005046802707086063,0.005046802707211732,0.0020528582348847938
Ant117,0.016616568452737564,0.016015982614051932,0.016015982614356033,0.0033885906782689613
Ant221,0.006819075376248012,0.006781373061010063,0.006781373061024422,0.0016409611067803353
Ant220,0.010626264810408131,0.010043699555730234,0.010043699555926702,0.003160229202800647
Ant191,0.002979501580865949,0.0004035273543150701,0.00040352735435544027,0.0
Ant192,0.00851142396397587,0.008723563082673403,0.008723563082747821,0.002313522290909158
Ant217,0.007592677847765229,0.007447691665010117,0.007447691664807156,0.0010779895608684794
Ant929,0.008604443235366776,0.009450762465696667,0.0094507624654412,0.0008847645728740503
Ant320,0.011191752940410596,0.010630688473059575,0.010630688473318498,0.0037035045443294876
Ant326,0.008588642328866048,0.009183626634469123,0.009183626634309154,0.0017726000884901436
Ant650,0.012021639648893842,0.009635973821177883,0.009635973821530837,0.0030265949426684638
Ant252,0.011176053896029171,0.013113503006213802,0.01311350300596231,0.001467087956363328
Ant250,0.00981759307392167,0.010324747707106426,0.010324747706859186,0.0007898857330079489
Ant251,0.0060125986193542095,0.004908926094675401,0.004908926094778318,0.0017900459930786342
Ant256,0.008212668918832357,0.004898152344816191,0.004898152345071237,0.005461070492646754
Ant261,0.0060356292727314145,0.004030172964024339,0.004030172964169193,0.004797113668432341
Ant126,0.009113435012255939,0.008161628384582778,0.008161628384819453,0.0020394132213248017
Ant255,0.008017103778604479,0.00700179607866868,0.007001796078875601,0.0018026754836493553
Ant24,0.006281647354611972,0.00567343735169677,0.0056734373516220725,0.0015935916051433492
Ant25,0.009911349342170127,0.00917772240223624,0.009177722402496565,0.0029053197115524454
Ant26,0.006383468354813483,0.0030304179885655793,0.0030304179887583166,0.0023941164532341685
Ant27,0.012225954473658806,0.011724588019369857,0.011724588019653207,0.0032657737288807323
Ant23,0.006647780311492699,0.006166798064664071,0.006166798064728501,0.001772649190918295
Ant120,0.010815198365302122,0.01112800316022859,0.011128003160305409,0.0024648835041397423
Ant482,0.00732278608628012,0.00685973581611487,0.006859735816330517,0.0014657218008974013
Ant838,0.0074174389629402095,0.00742629841031498,0.007426298410153221,0.001019418372340338
Ant332,0.011161378429411617,0.010230130285947178,0.010230130286204947,0.003264578579350488
Ant334,0.009455304548737975,0.010313557265703628,0.010313557265513576,0.0015795867011663474
Ant647,0.008365043590474372,0.007893780793903796,0.007893780794119861,0.0023385825204739847
Ant646,0.007071546309974207,0.006906422181104316,0.006906422180953829,0.000881797230435119
Ant564,0.008618596524109406,0.009255561710512717,0.009255561710284459,0.0014056474157523261
Ant242,0.014405939423841744,0.0166003779145832,0.016600377914436512,0.0024574973887442624
Ant245,0.004969854868847596,0.00251111356418016,0.0025111135642912398,0.003391286922317601
Ant51,0.012378990494010707,0.012918890746438283,0.012918890746470166,0.0034157432838275146
Ant59,0.014327961846197905,0.01559931145422974,0.015599311453949502,0.0025897986344473184
Ant140,0.014724647048141236,0.014944823108237856,0.014944823108476927,0.003592802359599394
Ant305,0.009249728325474068,0.01020681087576735,0.01020681087559725,0.0016915395273592335
Ant148,0.011661990380197168,0.01265916013430404,0.012659160134196702,0.002036483437158733
Ant149,0.016079439275455753,0.01657520110809503,0.01657520110832257,0.0037251488527943032
Ant476,0.005332085452316227,0.004946308639590775,0.0049463086395718425,0.0010299715146201685
Ant475,0.014358609750208655,0.016140125251235912,0.016140125251041613,0.0037428645399983232
Ant115,0.008822224271461416,0.00995278356377971,0.009952783563610354,0.002611020191893942
Ant502,0.013023120750230304,0.015036671177192727,0.015036671176859107,0.0018947079199082655
Ant44,0.024619875758349424,0.02725381789647417,0.027253817895982208,0.0036048780727792537
Ant49,0.010818264554870062,0.011839666862350752,0.011839666862360954,0.0018522019808976254
Ant6,0.010724125157230825,0.01276184758615442,0.012761847585919233,0.002025297198388229
Ant740,0.008573140933314355,0.008985982782538588,0.008985982782364824,0.0011680475398461046
Ant954,0.011871359748435195,0.013390710292082615,0.013390710291954315,0.0026014942450959338
Ant0,0.008203888980989423,0.008488504316500042,0.00848850431638059,0.0015289865492186868
Ant263,0.00978820424253573,0.0109469474529135,0.010946947452826554,0.0020023083687243583
Ant262,0.010927721470272428,0.011871526477119886,0.011871526476979774,0.0014915047361370238
Ant153,0.011502158716426724,0.012477877232564504,0.012477877232538544,0.002118413748303808
Ant264,0.011298990495159075,0.012631152950893147,0.012631152950641194,0.001554180873610981
Ant158,0.01084962717588003,0.011820635486521727,0.011820635486392192,0.0015639557299201873
Ant311,0.016585902218692893,0.018571971524444245,0.018571971524387505,0.0025914416872323655
Ant391,0.011142194826637145,0.012261896757688127,0.01226189675736272,0.001157459480403021
Ant397,0.009034977386875058,0.00903191823372852,0.009031918233778352,0.0030925806962550963
Ant5,0.008481171390329757,0.007155916289860877,0.007155916290125627,0.0023316331827318696
Ant4,0.008923129755110969,0.009900335600811693,0.00990033560058256,0.0011130551417919392
Ant501,0.006891837122428706,0.007096827133996502,0.007096827133924891,0.0013245456183780153
Ant1,0.00271503850960173,0.00030164232329873595,0.000301642323329113,3.960396039603961e-05
Ant507,0.011219694685567673,0.012327852244936145,0.012327852244969467,0.003151355155153586
Ant2,0.01826272133612761,0.017119433906444284,0.017119433906813197,0.004059329657093798
Ant73,0.011803390971973601,0.013534621870233951,0.013534621869942913,0.0013935071834471288
Ant71,0.007917730356709654,0.007852879467979553,0.007852879467749567,0.0008407833523091802
Ant593,0.012041325656936056,0.012258423901310912,0.012258423901377212,0.004062810695587536
Ant592,0.012333510152469463,0.013860327941422217,0.013860327941454215,0.002670833373555131
Ant19,0.0072314339570216666,0.007258819669367569,0.007258819669349673,0.0017903645290712283
Ant614,0.005402139559866363,0.0029318613114819813,0.0029318613116770856,0.0008979906135363359
Ant599,0.007834332625519958,0.0075167643025290725,0.007516764302556965,0.0032715000201027147
Ant14,0.010282495854157072,0.00897601707871467,0.008976017078997265,0.008867098383505178
Ant17,0.009211269629909766,0.009100300195073803,0.009100300194835077,0.001224227824523907
Ant97,0.011945116578485003,0.014016510564616266,0.014016510564308747,0.0019473654051795212
Ant96,0.011931621077801045,0.011707381683950064,0.011707381684156507,0.0028311738508377524
Ant298,0.01599557247806517,0.017152999501612226,0.017152999501689244,0.003725742859763203
Ant299,0.01282185683676367,0.013778914432150624,0.0137789144320156,0.0023582552219414622
Ant296,0.014677289944496174,0.01606895625376805,0.01606895625366486,0.0031283683128997598
Ant518,0.007744773027933377,0.005146615000341553,0.005146615000564934,0.004672300405569151
Ant210,0.006405282265997639,0.006158643030644343,0.006158643030672685,0.001985604776964682
Ant62,0.010189044290990091,0.011206827166909,0.011206827166757995,0.0020029578205690095
Ant65,0.006609072152210644,0.005653587891754045,0.005653587891924302,0.0013398659199327476
Ant607,0.006932673731649725,0.007205956064241012,0.0072059560642125835,0.0014611586630724667
Ant610,0.008345595236900611,0.007911250674948637,0.007911250675125615,0.0024024442578766303
Ant289,0.009545184467761498,0.011238699531725772,0.011238699531518225,0.0017862892107489362
Ant173,0.004855750619825535,0.0027535868868753238,0.002753586886979991,0.0018142701269207087
Ant172,0.01089157995587918,0.011849792390245256,0.011849792389958034,0.0018523281838344855
Ant170,0.0106335373489563,0.01224854430025902,0.01224854430000177,0.0021051204941296884
Ant176,0.013580904531938116,0.013294127612252954,0.013294127612461409,0.0028776305324551897
Ant202,0.007923199308513377,0.005662645694871948,0.005662645695129647,0.006642683197663633
Ant638,0.012506926947183814,0.011304334682987069,0.011304334683303744,0.0024046512160458013
Ant32,0.011533171482365281,0.010090905998989472,0.01009090599928549,0.0028605825049894526
Ant632,0.008906930468026264,0.009958250947126377,0.00995825094702363,0.0017674846280007212
Ant530,0.007899881081692848,0.008172628847498259,0.008172628847342468,0.0011127112903453636
Ant534,0.008448965360022624,0.008153527692554462,0.008153527692495726,0.0025194615892615074
Ant237,0.006635175333106363,0.006331676347956195,0.0063316763479387165,0.0015292381561852308
Ant433,0.006745514249164655,0.007047883652955884,0.007047883652934056,0.0009147204209575204
Ant186,0.008605070101939843,0.006181904435427028,0.0061819044357152575,0.004709077526389313
