,PageRank,HubScore,AuthorityScore,Betweeness
Ant242,0.018985266421764027,0.02583791485605836,0.025837914854295506,0.0024128495690187565
Ant607,0.008786030630070685,0.007171530260135285,0.007171530260600695,0.0023324370891892304
Ant647,0.008387418510484992,0.00491499283855144,0.004914992839639532,0.0010847015716843483
Ant299,0.020100810905796813,0.02146796091952113,0.021467960919156835,0.003514012272276293
Ant740,0.01139013061966578,0.01025522918970993,0.010255229189872801,0.0023628174332801714
Ant954,0.016305618160587208,0.01722057591869544,0.01722057591880543,0.002952210555687123
Ant838,0.013996717334528464,0.015134282448789824,0.015134282448525856,0.002256234020749526
Ant263,0.012457273930756642,0.011881195490266953,0.011881195490384458,0.003468069040725483
Ant356,0.01687507900364631,0.02369506183308204,0.023695061831170712,0.0021515651274444216
Ant153,0.014322755958570152,0.01772403156989916,0.017724031569132156,0.0031905250521203424
Ant332,0.015726099181995523,0.010077424018623769,0.010077424020633103,0.002879256235609268
Ant289,0.011427702822053609,0.009929166256839253,0.009929166257020623,0.0019498685072022299
Ant334,0.019149693431362934,0.02560772445677678,0.025607724455670344,0.0022612131521236338
Ant264,0.015189063986724793,0.017066778218909635,0.01706677821801434,0.0012219428539767428
Ant158,0.016633092492635185,0.01865659531165536,0.01865659531115399,0.002405753326714843
Ant311,0.01864115657988598,0.021937172388698026,0.02193717238808704,0.002771319368897184
Ant646,0.01642263118005902,0.017338278479553392,0.017338278479233263,0.0031195661430984158
Ant262,0.009288646699140105,0.009039942433246476,0.009039942433001031,0.0016513398026915679
Ant176,0.014904270674174044,0.012647365056411074,0.012647365057667486,0.002824410501613239
Ant391,0.023374844860680945,0.03225131403446167,0.03225131403202272,0.0020765439271442235
Ant170,0.011094766968065896,0.01134563090599256,0.011345630905735943,0.0026015768243520354
Ant564,0.015610126926962786,0.01728869690443833,0.017288696903987596,0.0024624425233376293
Ant540,0.015242650026879178,0.014774213911392239,0.014774213911563418,0.002420459099899952
Ant25,0.012690466445117725,0.009239868241464753,0.009239868242579514,0.003089720458386561
Ant5,0.009578248274799722,0.00644886347180838,0.006448863472650857,0.0017675728902154168
Ant4,0.012788118257675757,0.01394172247955011,0.013941722479197756,0.0024182344707208365
Ant117,0.024267531027480745,0.028518668494136836,0.02851866849328218,0.003949165599393318
Ant6,0.01271701488485313,0.013375783831922746,0.013375783831885842,0.002212953168385004
Ant1,0.007324411945008165,0.0036828799158322594,0.0036828799163097885,0.01527265110931522
Ant507,0.011634220610919831,0.007727542400813772,0.0077275424018593344,0.0024844260921649693
Ant2,0.020067890157060942,0.016534802913126288,0.01653480291463414,0.0035834632574798194
Ant51,0.014912329462804881,0.012891564923114485,0.012891564923660098,0.003532183673876578
Ant191,0.002370550238241627,4.4482159444120455e-05,4.448215945805867e-05,0.0
Ant32,0.01241513662537528,0.009575274451516475,0.009575274452612102,0.00215942569352451
Ant59,0.01626460096111515,0.015282045860327229,0.015282045860099819,0.0027995944147385134
Ant73,0.01509806197280594,0.0149203193523886,0.014920319352247163,0.002628919939076728
Ant71,0.008817642651785366,0.008070408737158112,0.008070408736916137,0.0007109221593051112
Ant593,0.014489590049216081,0.011176253995755793,0.011176253996904756,0.0030687673958845084
Ant592,0.014356686245529283,0.013017420791803258,0.013017420792439833,0.0028514112003825793
Ant638,0.014838263596317645,0.010858254544489573,0.010858254546217787,0.0020406049576910225
Ant599,0.015626655720284398,0.020190405499810958,0.020190405498601367,0.002395549177083153
Ant929,0.00832402773273885,0.007006570588757538,0.007006570588669494,0.0013259169174165328
Ant17,0.016156321052037466,0.019145578855465493,0.019145578854597327,0.002461860129390343
Ant632,0.00935147559371199,0.006928226144707599,0.006928226145355797,0.002585793739194925
Ant502,0.018734588523737404,0.02065752269909179,0.020657522698661095,0.003333185638382068
Ant97,0.00995685418718603,0.007687525162548543,0.007687525163340201,0.0017736154012854308
Ant96,0.01751805424297714,0.020231935966048987,0.020231935965869478,0.0036396425739279154
Ant326,0.01617124660282911,0.020219293307785113,0.020219293306508058,0.0027136255605274885
Ant298,0.01656977699821118,0.015089505223207423,0.015089505223883987,0.003955431209659517
Ant534,0.012850962700360461,0.011668076720492927,0.011668076720604747,0.0023067556040041056
